Time [s],Position [mm],Power [W]
0.002,0,0.42901
2.088,0.5,0.42901
4.663,1.0,0.429216
7.232,1.5,0.4292
9.823,2.0,0.429391
12.392,2.5,0.428898
14.948,3.0,0.429439
17.796,3.5,0.429375
20.364,4.0,0.429296
23.016,4.5,0.429709
25.611,5.0,0.429979
28.448,5.5,0.430075
31.117,6.0,0.430615
33.819,6.5,0.433508
36.485,6.6,0.433746
39.136,6.699999999999999,0.433381
41.692,6.799999999999999,0.432793
44.312,6.899999999999999,0.433079
46.868,6.999999999999998,0.432856
49.425,7.099999999999998,0.432856
51.981,7.1999999999999975,0.433158
54.552,7.299999999999997,0.43319
57.141,7.399999999999997,0.433556
59.697,7.4999999999999964,0.433794
62.269,7.599999999999996,0.433794
65.053,7.699999999999996,0.434923
67.816,7.799999999999995,0.436417
70.530,7.899999999999995,0.4371
73.354,7.999999999999995,0.436926
75.898,8.099999999999994,0.436751
78.550,8.199999999999994,0.436306
81.141,8.299999999999994,0.435733
83.908,8.399999999999993,0.435733
86.557,8.499999999999993,0.435654
89.111,8.599999999999993,0.435447
91.884,8.699999999999992,0.435304
94.445,8.799999999999992,0.434637
97.037,8.899999999999991,0.434207
99.668,8.999999999999991,0.433762
102.452,9.09999999999999,0.432936
105.039,9.19999999999999,0.432888
107.648,9.29999999999999,0.432364
110.455,9.39999999999999,0.432062
113.011,9.49999999999999,0.431442
115.647,9.599999999999989,0.430806
118.203,9.699999999999989,0.431442
120.776,9.799999999999988,0.431171
123.348,9.899999999999988,0.431426
125.975,9.999999999999988,0.430758
128.808,10.099999999999987,0.430853
131.369,10.599999999999987,0.430265
133.925,11.099999999999987,0.430075
136.562,11.599999999999987,0.429757
139.117,12.099999999999987,0.42982
141.913,12.599999999999987,0.429804
144.468,13.099999999999987,0.429518
147.040,13.599999999999987,0.429677
149.597,14.099999999999987,0.429582
152.208,14.599999999999987,0.429534
