Time [s],Position [mm],Power [W]
0.002,0,0.431251
2.184,0.5,0.431601
5.155,1.0,0.43168
8.351,1.5,0.431601
11.201,2.0,0.431807
13.815,2.5,0.431712
16.483,3.0,0.431775
19.099,3.5,0.431871
21.660,4.0,0.431839
24.232,4.5,0.432379
26.865,5.0,0.432395
29.585,5.5,0.432427
32.382,6.0,0.432968
35.016,6.5,0.435352
37.670,6.6,0.435034
40.336,6.699999999999999,0.434573
42.988,6.799999999999999,0.434335
45.595,6.899999999999999,0.434398
48.328,6.999999999999998,0.434351
50.881,7.099999999999998,0.434351
53.455,7.1999999999999975,0.43443
56.011,7.299999999999997,0.434653
58.584,7.399999999999997,0.434875
61.139,7.4999999999999964,0.435257
63.696,7.599999999999996,0.436036
66.253,7.699999999999996,0.437641
68.825,7.799999999999995,0.438499
71.397,7.899999999999995,0.438563
74.006,7.999999999999995,0.43834
76.590,8.099999999999994,0.437784
79.146,8.199999999999994,0.43726
81.733,8.299999999999994,0.436894
84.290,8.399999999999993,0.436878
86.848,8.499999999999993,0.436655
89.403,8.599999999999993,0.436671
91.959,8.699999999999992,0.436655
94.516,8.799999999999992,0.436496
97.072,8.899999999999991,0.436131
99.628,8.999999999999991,0.435622
102.234,9.09999999999999,0.435416
104.790,9.19999999999999,0.435209
107.378,9.29999999999999,0.434843
109.934,9.39999999999999,0.434589
112.490,9.49999999999999,0.434414
115.047,9.599999999999989,0.434017
117.603,9.699999999999989,0.433953
120.193,9.799999999999988,0.433667
122.748,9.899999999999988,0.433826
125.422,9.999999999999988,0.433746
128.005,10.099999999999987,0.433588
130.577,10.599999999999987,0.433174
133.149,11.099999999999987,0.43319
135.757,11.599999999999987,0.43284
138.374,12.099999999999987,0.432538
140.946,12.599999999999987,0.432443
143.550,13.099999999999987,0.432268
