Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92371,0.426141
2.273,0.1,4.92387,0.42617
5.053,0.2,4.92323,0.426082
7.866,0.30000000000000004,4.92419,0.426037
10.647,0.4,4.92355,0.426082
13.457,0.5,4.92371,0.425993
16.237,0.6,4.92339,0.425919
19.019,0.7,4.92355,0.426037
21.830,0.7999999999999999,4.92275,0.426008
24.610,0.8999999999999999,4.92371,0.425949
27.400,0.9999999999999999,4.92339,0.425949
30.202,1.0999999999999999,4.92339,0.426082
32.997,1.2,4.92387,0.426141
35.793,1.3,4.92387,0.426052
38.618,1.4000000000000001,4.92387,0.42617
41.452,1.5000000000000002,4.92435,0.426303
44.245,1.6000000000000003,4.92371,0.426229
47.041,1.7000000000000004,4.92387,0.426126
49.853,1.8000000000000005,4.92403,0.426185
52.665,1.9000000000000006,4.92355,0.425949
55.462,2.0000000000000004,4.92339,0.426082
58.272,2.1000000000000005,4.92419,0.426022
61.148,2.2000000000000006,4.92371,0.426096
63.944,2.3000000000000007,4.92323,0.425978
66.757,2.400000000000001,4.92387,0.426141
69.553,2.500000000000001,4.92355,0.42617
72.364,2.600000000000001,4.92403,0.426141
75.144,2.700000000000001,4.92419,0.426141
77.973,2.800000000000001,4.92371,0.426185
80.752,2.9000000000000012,4.92355,0.425919
83.532,3.0000000000000013,4.92387,0.426008
86.328,3.1000000000000014,4.92371,0.4262
89.110,3.2000000000000015,4.92387,0.426215
91.920,3.3000000000000016,4.92339,0.426067
94.732,3.4000000000000017,4.92323,0.426082
97.543,3.5000000000000018,4.92339,0.426215
100.342,3.600000000000002,4.92403,0.426215
103.135,3.700000000000002,4.92371,0.426215
105.931,3.800000000000002,4.92451,0.426407
108.711,3.900000000000002,4.92371,0.426215
111.531,4.000000000000002,4.92371,0.426185
114.319,4.100000000000001,4.92355,0.426141
117.115,4.200000000000001,4.92419,0.4262
119.910,4.300000000000001,4.92355,0.426318
122.692,4.4,4.92387,0.426185
125.486,4.5,4.92323,0.426155
128.298,4.6,4.92419,0.426082
131.098,4.699999999999999,4.92355,0.426288
133.905,4.799999999999999,4.92355,0.426333
136.733,4.899999999999999,4.92371,0.426229
139.529,4.999999999999998,4.92403,0.426348
142.325,5.099999999999998,4.92307,0.426377
145.121,5.1999999999999975,4.92371,0.426215
147.933,5.299999999999997,4.92387,0.4262
150.745,5.399999999999997,4.92371,0.426495
153.526,5.4999999999999964,4.92419,0.426421
156.305,5.599999999999996,4.92387,0.426495
159.084,5.699999999999996,4.92355,0.426702
161.866,5.799999999999995,4.92403,0.426628
164.661,5.899999999999995,4.92371,0.42651
167.441,5.999999999999995,4.92291,0.426392
170.236,6.099999999999994,4.92451,0.426628
173.032,6.199999999999994,4.92355,0.426643
175.821,6.299999999999994,4.92387,0.426569
178.608,6.399999999999993,4.92403,0.426643
181.419,6.499999999999993,4.92435,0.426732
