Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.9253,0.42555
2.285,0.1,4.92546,0.425623
5.066,0.2,4.92562,0.425653
7.876,0.30000000000000004,4.9253,0.425579
10.658,0.4,4.92594,0.42555
13.451,0.5,4.92498,0.425564
16.235,0.6,4.92514,0.425609
19.044,0.7,4.92562,0.425609
21.823,0.7999999999999999,4.9253,0.425683
24.603,0.8999999999999999,4.92546,0.425609
27.383,0.9999999999999999,4.92514,0.425638
30.210,1.0999999999999999,4.92467,0.425653
33.006,1.2,4.92451,0.425579
35.802,1.3,4.92467,0.425594
38.582,1.4000000000000001,4.92467,0.425491
41.394,1.5000000000000002,4.92451,0.425623
44.205,1.6000000000000003,4.92483,0.425697
46.986,1.7000000000000004,4.92514,0.425742
49.797,1.8000000000000005,4.92467,0.425697
52.593,1.9000000000000006,4.9253,0.425609
55.405,2.0000000000000004,4.9253,0.425609
58.216,2.1000000000000005,4.92498,0.425623
61.012,2.2000000000000006,4.92467,0.425668
63.792,2.3000000000000007,4.92514,0.425653
66.591,2.400000000000001,4.92498,0.425668
69.432,2.500000000000001,4.92498,0.425697
72.244,2.600000000000001,4.9253,0.425668
75.040,2.700000000000001,4.92467,0.425461
77.835,2.800000000000001,4.92498,0.425579
80.632,2.9000000000000012,4.92514,0.425505
83.431,3.0000000000000013,4.92578,0.42555
86.239,3.1000000000000014,4.92514,0.42555
89.051,3.2000000000000015,4.92514,0.425564
91.832,3.3000000000000016,4.92514,0.425535
94.642,3.4000000000000017,4.92514,0.425431
97.423,3.5000000000000018,4.92594,0.425491
100.236,3.600000000000002,4.92483,0.42552
103.030,3.700000000000002,4.92498,0.425756
105.826,3.800000000000002,4.92451,0.425919
108.623,3.900000000000002,4.92467,0.425845
111.420,4.000000000000002,4.9253,0.425727
114.230,4.100000000000001,4.92546,0.425786
117.026,4.200000000000001,4.92562,0.425756
119.838,4.300000000000001,4.92578,0.425771
122.618,4.4,4.92546,0.425653
125.399,4.5,4.92498,0.425697
128.178,4.6,4.9253,0.425786
130.989,4.699999999999999,4.92451,0.425771
133.867,4.799999999999999,4.9253,0.425756
136.677,4.899999999999999,4.92483,0.42586
139.489,4.999999999999998,4.92562,0.425712
142.317,5.099999999999998,4.92498,0.425668
145.130,5.1999999999999975,4.92498,0.425638
147.925,5.299999999999997,4.92514,0.425742
150.736,5.399999999999997,4.92514,0.425771
153.532,5.4999999999999964,4.92419,0.425668
156.312,5.599999999999996,4.92578,0.425889
159.107,5.699999999999996,4.92498,0.426096
161.903,5.799999999999995,4.92594,0.426082
164.683,5.899999999999995,4.92514,0.425889
167.479,5.999999999999995,4.92514,0.426052
170.292,6.099999999999994,4.92467,0.425963
173.070,6.199999999999994,4.9253,0.425801
175.883,6.299999999999994,4.92483,0.425978
178.662,6.399999999999993,4.92546,0.426052
181.473,6.499999999999993,4.92546,0.426244
184.318,6.5999999999999925,4.92546,0.426185
187.129,6.699999999999992,4.92546,0.426288
189.931,6.799999999999992,4.92562,0.426466
192.746,6.8999999999999915,4.92562,0.426613
195.550,6.999999999999991,4.9253,0.427042
198.378,7.099999999999991,4.9253,0.427544
201.173,7.19999999999999,4.9253,0.427663
203.968,7.29999999999999,4.92562,0.427796
206.828,7.39999999999999,4.92562,0.427973
209.608,7.499999999999989,4.92514,0.42849
212.420,7.599999999999989,4.92498,0.429111
215.200,7.699999999999989,4.92578,0.429391
217.981,7.799999999999988,4.9253,0.429761
220.792,7.899999999999988,4.92578,0.429702
223.603,7.999999999999988,4.92483,0.429598
226.416,8.099999999999987,4.9253,0.429657
229.227,8.199999999999987,4.9253,0.429879
232.039,8.299999999999986,4.92546,0.429909
234.822,8.399999999999986,4.92546,0.430042
237.615,8.499999999999986,4.92594,0.429997
240.395,8.599999999999985,4.92562,0.429864
243.207,8.699999999999985,4.92562,0.429687
246.002,8.799999999999985,4.92467,0.429273
248.799,8.899999999999984,4.92594,0.428919
251.595,8.999999999999984,4.92514,0.428505
254.391,9.099999999999984,4.92562,0.428076
257.202,9.199999999999983,4.9253,0.427869
259.998,9.299999999999983,4.92546,0.427456
262.778,9.399999999999983,4.92546,0.427234
265.574,9.499999999999982,4.92594,0.426894
268.370,9.599999999999982,4.9253,0.426732
271.184,9.699999999999982,4.92562,0.426761
273.961,9.799999999999981,4.9253,0.426643
276.757,9.89999999999998,4.92562,0.426362
279.554,9.99999999999998,4.92514,0.426407
282.349,10.09999999999998,4.92546,0.42617
285.163,10.19999999999998,4.9261,0.426082
287.957,10.29999999999998,4.9253,0.426052
290.753,10.399999999999979,4.92546,0.426037
293.549,10.499999999999979,4.92514,0.426052
296.360,10.599999999999978,4.92514,0.425919
299.141,10.699999999999978,4.92467,0.425727
301.952,10.799999999999978,4.92467,0.425801
304.764,10.899999999999977,4.92546,0.425742
307.559,10.999999999999977,4.92514,0.425564
310.339,11.099999999999977,4.92546,0.425594
313.153,11.199999999999976,4.92514,0.425505
315.931,11.299999999999976,4.92483,0.425564
318.744,11.399999999999975,4.92498,0.425609
321.556,11.499999999999975,4.92483,0.425712
324.369,11.599999999999975,4.92562,0.425638
327.163,11.699999999999974,4.92546,0.425683
329.958,11.799999999999974,4.9253,0.425712
332.771,11.899999999999974,4.92562,0.425594
335.582,11.999999999999973,4.9253,0.425461
338.398,12.099999999999973,4.92498,0.425417
341.237,12.199999999999973,4.92578,0.425387
344.049,12.299999999999972,4.92498,0.425491
346.846,12.399999999999972,4.92514,0.425372
349.673,12.499999999999972,4.92514,0.425446
352.471,12.599999999999971,4.92562,0.425328
355.264,12.69999999999997,4.92578,0.425431
358.060,12.79999999999997,4.92514,0.425328
360.856,12.89999999999997,4.92514,0.425284
363.669,12.99999999999997,4.9253,0.42518
366.464,13.09999999999997,4.92546,0.425298
369.276,13.199999999999969,4.92562,0.425446
372.072,13.299999999999969,4.9253,0.425343
374.851,13.399999999999968,4.92483,0.425239
377.647,13.499999999999968,4.9253,0.425372
380.443,13.599999999999968,4.92498,0.425328
383.239,13.699999999999967,4.92483,0.425431
386.035,13.799999999999967,4.92546,0.425387
388.814,13.899999999999967,4.92562,0.425254
391.626,13.999999999999966,4.92546,0.425343
394.406,14.099999999999966,4.92514,0.425313
397.219,14.199999999999966,4.92483,0.425328
399.997,14.299999999999965,4.92578,0.425343
402.778,14.399999999999965,4.9253,0.425239
405.557,14.499999999999964,4.92514,0.425387
408.353,14.599999999999964,4.92514,0.425387
411.149,14.699999999999964,4.92514,0.425358
413.945,14.799999999999963,4.92578,0.425298
416.724,14.899999999999963,4.92514,0.425402
419.536,14.999999999999963,4.92514,0.425402
422.332,15.099999999999962,4.9253,0.425343
425.133,15.199999999999962,4.92546,0.425298
427.924,15.299999999999962,4.92483,0.425535
430.735,15.399999999999961,4.92514,0.425372
433.517,15.499999999999961,4.92483,0.425328
436.295,15.59999999999996,4.92562,0.42521
439.107,15.69999999999996,4.92498,0.425328
441.919,15.79999999999996,4.92498,0.425313
444.748,15.89999999999996,4.92562,0.425446
447.558,15.99999999999996,4.92467,0.425417
450.386,16.09999999999996,4.92498,0.425387
453.197,16.19999999999996,4.92467,0.425431
455.995,16.29999999999996,4.92562,0.425343
458.774,16.399999999999963,4.92578,0.425476
461.573,16.499999999999964,4.92467,0.425402
464.350,16.599999999999966,4.92546,0.425461
467.147,16.699999999999967,4.92562,0.425402
469.957,16.79999999999997,4.92514,0.425313
472.754,16.89999999999997,4.92546,0.425284
475.550,16.99999999999997,4.92483,0.425269
478.393,17.099999999999973,4.92546,0.425387
481.173,17.199999999999974,4.92498,0.425461
483.954,17.299999999999976,4.92578,0.425402
486.749,17.399999999999977,4.9253,0.42518
489.546,17.49999999999998,4.9253,0.425121
492.356,17.59999999999998,4.92514,0.425298
495.136,17.69999999999998,4.92562,0.425151
497.947,17.799999999999983,4.92562,0.425298
500.743,17.899999999999984,4.92498,0.425402
503.541,17.999999999999986,4.92546,0.425298
506.336,18.099999999999987,4.92514,0.425225
509.147,18.19999999999999,4.92546,0.425254
511.928,18.29999999999999,4.9253,0.425431
514.739,18.39999999999999,4.92562,0.425446
517.552,18.499999999999993,4.92578,0.425328
520.330,18.599999999999994,4.92467,0.425387
523.126,18.699999999999996,4.92514,0.425491
525.907,18.799999999999997,4.92546,0.425387
528.718,18.9,4.92498,0.425387
531.514,19.0,4.92467,0.425431
534.326,19.1,4.92514,0.425417
537.122,19.200000000000003,4.9253,0.425461
539.934,19.300000000000004,4.92451,0.425505
542.729,19.400000000000006,4.92514,0.42552
545.526,19.500000000000007,4.92498,0.425431
548.359,19.60000000000001,4.92498,0.425446
551.133,19.70000000000001,4.92514,0.425579
553.912,19.80000000000001,4.92594,0.425461
556.709,19.900000000000013,4.92498,0.425579
559.504,20.000000000000014,4.9253,0.425564
562.300,20.100000000000016,4.92483,0.425579
565.112,20.200000000000017,4.92467,0.425609
567.924,20.30000000000002,4.92514,0.425505
570.719,20.40000000000002,4.92514,0.425535
573.532,20.50000000000002,4.92483,0.425594
576.311,20.600000000000023,4.92514,0.425623
579.091,20.700000000000024,4.92514,0.425476
581.896,20.800000000000026,4.92546,0.425461
584.683,20.900000000000027,4.92498,0.425461
587.478,21.00000000000003,4.92546,0.425491
590.274,21.10000000000003,4.92498,0.42552
593.086,21.20000000000003,4.92546,0.425372
595.884,21.300000000000033,4.92514,0.425579
598.678,21.400000000000034,4.9253,0.425594
601.460,21.500000000000036,4.9253,0.425697
604.271,21.600000000000037,4.92514,0.425579
607.066,21.70000000000004,4.9253,0.425623
609.862,21.80000000000004,4.92546,0.425505
612.658,21.90000000000004,4.9253,0.425417
615.458,22.000000000000043,4.92546,0.425358
618.252,22.100000000000044,4.92498,0.425313
621.046,22.200000000000045,4.9253,0.425461
623.826,22.300000000000047,4.92546,0.425476
626.637,22.40000000000005,4.92498,0.425505
629.449,22.50000000000005,4.92514,0.425446
632.245,22.60000000000005,4.9253,0.425491
635.024,22.700000000000053,4.92578,0.425579
637.821,22.800000000000054,4.92578,0.42552
640.636,22.900000000000055,4.92514,0.425564
643.427,23.000000000000057,4.92483,0.425564
646.224,23.10000000000006,4.92578,0.425668
649.035,23.20000000000006,4.92451,0.425623
651.831,23.30000000000006,4.92546,0.425579
654.610,23.400000000000063,4.92562,0.425609
657.407,23.500000000000064,4.92483,0.42555
660.203,23.600000000000065,4.92514,0.425417
663.014,23.700000000000067,4.92546,0.425358
665.826,23.800000000000068,4.92498,0.425594
668.638,23.90000000000007,4.92578,0.42555
671.449,24.00000000000007,4.92498,0.425491
674.245,24.100000000000072,4.92514,0.42555
677.056,24.200000000000074,4.92578,0.425653
679.853,24.300000000000075,4.92498,0.425609
682.648,24.400000000000077,4.9253,0.425564
685.460,24.500000000000078,4.9253,0.425594
688.240,24.60000000000008,4.9253,0.42555
691.053,24.70000000000008,4.92514,0.425461
693.865,24.800000000000082,4.9253,0.425579
696.644,24.900000000000084,4.9261,0.425476
