Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92578,0.425106
2.285,0.1,4.92498,0.425136
5.065,0.2,4.9261,0.425092
7.844,0.30000000000000004,4.92546,0.425151
10.640,0.4,4.92514,0.42521
13.435,0.5,4.92594,0.425239
16.232,0.6,4.92546,0.425195
19.029,0.7,4.92562,0.42521
21.823,0.7999999999999999,4.9253,0.425254
24.635,0.8999999999999999,4.92578,0.425225
27.432,0.9999999999999999,4.9261,0.425328
30.258,1.0999999999999999,4.92562,0.425254
33.055,1.2,4.92562,0.425269
35.869,1.3,4.9261,0.425269
38.647,1.4000000000000001,4.9253,0.425195
41.443,1.5000000000000002,4.9261,0.425284
44.253,1.6000000000000003,4.92594,0.425195
47.033,1.7000000000000004,4.92546,0.425269
49.846,1.8000000000000005,4.9253,0.425269
52.641,1.9000000000000006,4.92514,0.425269
55.453,2.0000000000000004,4.92578,0.425298
58.264,2.1000000000000005,4.92562,0.42521
61.045,2.2000000000000006,4.92546,0.425328
63.857,2.3000000000000007,4.9253,0.425343
66.717,2.400000000000001,4.9253,0.425284
69.528,2.500000000000001,4.92562,0.425328
72.325,2.600000000000001,4.92546,0.425151
75.136,2.700000000000001,4.92546,0.425254
77.916,2.800000000000001,4.92546,0.425121
80.695,2.9000000000000012,4.92498,0.425269
83.476,3.0000000000000013,4.92578,0.425417
86.287,3.1000000000000014,4.92498,0.425372
89.082,3.2000000000000015,4.92546,0.425239
91.879,3.3000000000000016,4.92514,0.425165
94.690,3.4000000000000017,4.92546,0.425254
97.488,3.5000000000000018,4.9253,0.425225
100.299,3.600000000000002,4.92578,0.425239
103.113,3.700000000000002,4.92578,0.425298
105.890,3.800000000000002,4.92546,0.425077
108.701,3.900000000000002,4.9253,0.425092
111.498,4.000000000000002,4.9253,0.425491
114.310,4.100000000000001,4.9253,0.425387
117.107,4.200000000000001,4.92562,0.425461
119.885,4.300000000000001,4.92514,0.425461
122.729,4.4,4.92514,0.425165
125.525,4.5,4.92467,0.425417
128.336,4.6,4.9253,0.425505
131.149,4.699999999999999,4.92562,0.42552
134.014,4.799999999999999,4.92514,0.425372
136.788,4.899999999999999,4.9261,0.425358
139.608,4.999999999999998,4.92483,0.425505
142.428,5.099999999999998,4.92562,0.425417
145.239,5.1999999999999975,4.92467,0.425402
148.053,5.299999999999997,4.92546,0.425313
150.832,5.399999999999997,4.92578,0.425446
153.627,5.4999999999999964,4.92578,0.425476
156.423,5.599999999999996,4.92514,0.425579
159.204,5.699999999999996,4.92578,0.425845
162.002,5.799999999999995,4.9253,0.425801
164.778,5.899999999999995,4.92546,0.425801
167.591,5.999999999999995,4.92546,0.42552
170.388,6.099999999999994,4.92626,0.425638
173.182,6.199999999999994,4.92514,0.425431
175.979,6.299999999999994,4.92578,0.425505
178.774,6.399999999999993,4.92498,0.425535
181.554,6.499999999999993,4.92546,0.425653
184.382,6.5999999999999925,4.92578,0.425771
187.291,6.699999999999992,4.92498,0.425904
190.085,6.799999999999992,4.92578,0.426052
192.897,6.8999999999999915,4.92562,0.426303
195.724,6.999999999999991,4.92562,0.426466
198.536,7.099999999999991,4.92514,0.427072
201.349,7.19999999999999,4.92546,0.427131
204.128,7.29999999999999,4.92546,0.427293
206.924,7.39999999999999,4.9253,0.427559
209.720,7.499999999999989,4.92546,0.428047
212.531,7.599999999999989,4.9253,0.428653
215.327,7.699999999999989,4.92483,0.42917
218.107,7.799999999999988,4.92546,0.429244
220.887,7.899999999999988,4.92546,0.429273
223.699,7.999999999999988,4.92498,0.429303
226.511,8.099999999999987,4.92578,0.429199
229.321,8.199999999999987,4.92546,0.429436
232.126,8.299999999999986,4.9261,0.429554
234.914,8.399999999999986,4.92578,0.429657
237.725,8.499999999999986,4.92578,0.429554
240.521,8.599999999999985,4.92514,0.429584
243.301,8.699999999999985,4.92546,0.429391
246.113,8.799999999999985,4.92514,0.428919
248.925,8.899999999999984,4.92498,0.428475
251.736,8.999999999999984,4.92546,0.427958
254.533,9.099999999999984,4.92562,0.427751
257.313,9.199999999999983,4.9253,0.42716
260.156,9.299999999999983,4.9261,0.426835
262.968,9.399999999999983,4.92562,0.426599
265.751,9.499999999999982,4.92578,0.426525
268.543,9.599999999999982,4.92562,0.426407
