Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92483,0.425638
2.290,0.1,4.92498,0.425609
5.088,0.2,4.92546,0.425505
7.867,0.30000000000000004,4.92498,0.425505
10.709,0.4,4.9253,0.425638
13.506,0.5,4.92483,0.425564
16.384,0.6,4.92578,0.425594
19.177,0.7,4.92514,0.425638
21.973,0.7999999999999999,4.92483,0.425579
24.753,0.8999999999999999,4.92562,0.42555
27.565,0.9999999999999999,4.92483,0.425683
30.345,1.0999999999999999,4.92514,0.425683
33.173,1.2,4.92498,0.425579
35.969,1.3,4.9253,0.425579
38.764,1.4000000000000001,4.92546,0.425697
41.560,1.5000000000000002,4.9261,0.425653
44.373,1.6000000000000003,4.9253,0.425712
47.183,1.7000000000000004,4.92562,0.425771
49.996,1.8000000000000005,4.92514,0.425875
52.776,1.9000000000000006,4.92562,0.42586
55.588,2.0000000000000004,4.92498,0.425668
58.400,2.1000000000000005,4.92546,0.425594
61.197,2.2000000000000006,4.9253,0.425727
63.990,2.3000000000000007,4.92498,0.425771
66.804,2.400000000000001,4.92514,0.425668
69.631,2.500000000000001,4.92483,0.425801
72.427,2.600000000000001,4.9253,0.425889
75.223,2.700000000000001,4.9253,0.425845
78.003,2.800000000000001,4.92546,0.425683
80.814,2.9000000000000012,4.92546,0.425816
83.626,3.0000000000000013,4.92498,0.425845
86.423,3.1000000000000014,4.92546,0.425949
89.201,3.2000000000000015,4.92594,0.425889
91.997,3.3000000000000016,4.92498,0.425816
94.777,3.4000000000000017,4.92514,0.42583
97.558,3.5000000000000018,4.92546,0.425919
100.369,3.600000000000002,4.92498,0.425934
103.149,3.700000000000002,4.92626,0.425786
105.961,3.800000000000002,4.92483,0.425845
108.774,3.900000000000002,4.92514,0.425786
111.569,4.000000000000002,4.92546,0.425742
114.349,4.100000000000001,4.92467,0.425786
117.145,4.200000000000001,4.92498,0.42583
119.985,4.300000000000001,4.92562,0.425845
122.784,4.4,4.92514,0.425771
125.580,4.5,4.92514,0.425845
128.392,4.6,4.92562,0.425786
131.189,4.699999999999999,4.9253,0.425993
133.972,4.799999999999999,4.9253,0.425904
136.748,4.899999999999999,4.92594,0.425875
139.577,4.999999999999998,4.9253,0.426022
142.377,5.099999999999998,4.92514,0.426022
145.151,5.1999999999999975,4.92498,0.425963
147.931,5.299999999999997,4.9253,0.425919
150.712,5.399999999999997,4.92514,0.426052
153.509,5.4999999999999964,4.92546,0.425919
156.302,5.599999999999996,4.92498,0.426022
159.115,5.699999999999996,4.92594,0.426259
161.909,5.799999999999995,4.92498,0.426377
164.723,5.899999999999995,4.92498,0.426274
167.518,5.999999999999995,4.92514,0.426185
170.330,6.099999999999994,4.92514,0.426022
173.158,6.199999999999994,4.92562,0.426082
175.954,6.299999999999994,4.92546,0.426037
178.766,6.399999999999993,4.9253,0.426141
181.578,6.499999999999993,4.92562,0.426421
184.358,6.5999999999999925,4.92514,0.426421
187.138,6.699999999999992,4.92562,0.426658
189.949,6.799999999999992,4.9261,0.426717
192.763,6.8999999999999915,4.92546,0.426894
195.573,6.999999999999991,4.92578,0.42719
198.368,7.099999999999991,4.92578,0.4275
201.164,7.19999999999999,4.92514,0.427692
203.961,7.29999999999999,4.92562,0.42784
206.772,7.39999999999999,4.92498,0.428268
209.569,7.499999999999989,4.92467,0.428756
212.364,7.599999999999989,4.9253,0.42948
215.176,7.699999999999989,4.92514,0.429879
217.955,7.799999999999988,4.92514,0.430012
220.768,7.899999999999988,4.92498,0.429879
223.580,7.999999999999988,4.92498,0.429717
226.376,8.099999999999987,4.9253,0.429717
229.171,8.199999999999987,4.92514,0.429953
231.983,8.299999999999986,4.92467,0.430145
234.785,8.399999999999986,4.92594,0.430248
237.591,8.499999999999986,4.92562,0.430248
240.387,8.599999999999985,4.92546,0.429997
243.182,8.699999999999985,4.92514,0.429938
245.995,8.799999999999985,4.92514,0.429539
248.790,8.899999999999984,4.92483,0.42914
251.602,8.999999999999984,4.9253,0.428579
254.399,9.099999999999984,4.92514,0.428239
257.210,9.199999999999983,4.92483,0.427751
260.038,9.299999999999983,4.92483,0.427485
262.849,9.399999999999983,4.92514,0.427308
265.646,9.499999999999982,4.92514,0.426924
268.441,9.599999999999982,4.92562,0.426865
271.237,9.699999999999982,4.92562,0.42685
274.049,9.799999999999981,4.92562,0.426732
276.860,9.89999999999998,4.92546,0.426495
279.658,9.99999999999998,4.92546,0.426569
282.469,10.09999999999998,4.92626,0.426333
285.285,10.19999999999998,4.92483,0.4262
288.060,10.29999999999998,4.92546,0.426259
290.873,10.399999999999979,4.92483,0.426067
293.670,10.499999999999979,4.92483,0.426052
296.481,10.599999999999978,4.9253,0.426008
299.309,10.699999999999978,4.92514,0.425963
302.089,10.799999999999978,4.92467,0.425993
304.869,10.899999999999977,4.9253,0.425845
307.663,10.999999999999977,4.92498,0.425771
310.459,11.099999999999977,4.92546,0.425816
313.270,11.199999999999976,4.92498,0.425786
316.067,11.299999999999976,4.92546,0.42583
318.847,11.399999999999975,4.92562,0.425875
321.643,11.499999999999975,4.92498,0.425875
324.422,11.599999999999975,4.92514,0.425786
327.235,11.699999999999974,4.9253,0.425801
330.047,11.799999999999974,4.92483,0.425638
332.858,11.899999999999974,4.92514,0.42583
335.653,11.999999999999973,4.92546,0.425756
338.450,12.099999999999973,4.92498,0.425653
341.278,12.199999999999973,4.92562,0.425712
344.074,12.299999999999972,4.92483,0.425786
346.886,12.399999999999972,4.92514,0.425683
349.668,12.499999999999972,4.92594,0.425756
352.445,12.599999999999971,4.92514,0.425816
355.258,12.69999999999997,4.92546,0.425756
358.070,12.79999999999997,4.92467,0.425801
360.850,12.89999999999997,4.92467,0.425742
363.629,12.99999999999997,4.92498,0.425712
366.456,13.09999999999997,4.92546,0.425727
369.269,13.199999999999969,4.9253,0.425638
372.080,13.299999999999969,4.92514,0.425638
374.892,13.399999999999968,4.92546,0.425594
377.688,13.499999999999968,4.92467,0.425579
380.483,13.599999999999968,4.92514,0.425505
383.263,13.699999999999967,4.92514,0.425594
386.043,13.799999999999967,4.9253,0.42555
388.888,13.899999999999967,4.92514,0.425623
391.699,13.999999999999966,4.9253,0.425742
394.478,14.099999999999966,4.9253,0.425638
397.258,14.199999999999966,4.92594,0.425594
400.054,14.299999999999965,4.92498,0.425653
402.867,14.399999999999965,4.92514,0.425697
405.646,14.499999999999964,4.92498,0.425579
408.426,14.599999999999964,4.92483,0.425505
411.239,14.699999999999964,4.92467,0.425564
414.037,14.799999999999963,4.92562,0.425564
416.846,14.899999999999963,4.92483,0.425638
419.626,14.999999999999963,4.92546,0.425594
422.454,15.099999999999962,4.92546,0.425638
425.266,15.199999999999962,4.92498,0.425564
428.046,15.299999999999962,4.92514,0.425594
430.857,15.399999999999961,4.92562,0.425564
433.669,15.499999999999961,4.92514,0.42555
436.448,15.59999999999996,4.92498,0.425697
439.244,15.69999999999996,4.92498,0.425727
442.041,15.79999999999996,4.9253,0.425638
444.820,15.89999999999996,4.92514,0.425579
447.616,15.99999999999996,4.92514,0.425491
450.445,16.09999999999996,4.92467,0.425535
453.240,16.19999999999996,4.92514,0.425594
456.036,16.29999999999996,4.92498,0.425491
458.816,16.399999999999963,4.92546,0.425683
461.596,16.499999999999964,4.92514,0.425697
464.375,16.599999999999966,4.92498,0.425756
467.189,16.699999999999967,4.92514,0.425727
469.984,16.79999999999997,4.92498,0.425653
472.797,16.89999999999997,4.92483,0.425712
475.609,16.99999999999997,4.9253,0.425683
478.404,17.099999999999973,4.9253,0.425638
481.183,17.199999999999974,4.9253,0.425668
483.979,17.299999999999976,4.92562,0.425609
486.759,17.399999999999977,4.92514,0.425653
489.555,17.49999999999998,4.92546,0.425653
492.352,17.59999999999998,4.92594,0.425609
495.179,17.69999999999998,4.92514,0.425742
497.974,17.799999999999983,4.92562,0.425756
500.786,17.899999999999984,4.92498,0.425668
503.581,17.999999999999986,4.9253,0.425609
506.378,18.099999999999987,4.92451,0.425697
509.173,18.19999999999999,4.92514,0.425742
511.970,18.29999999999999,4.92451,0.425683
514.782,18.39999999999999,4.92578,0.425683
517.579,18.499999999999993,4.92514,0.425742
520.376,18.599999999999994,4.9253,0.425845
523.186,18.699999999999996,4.92498,0.425786
525.997,18.799999999999997,4.92578,0.425623
528.778,18.9,4.92498,0.425771
531.589,19.0,4.92514,0.425801
534.400,19.1,4.92514,0.425727
537.197,19.200000000000003,4.92498,0.425623
539.978,19.300000000000004,4.92483,0.425609
542.788,19.400000000000006,4.9253,0.425683
545.616,19.500000000000007,4.92483,0.425919
548.411,19.60000000000001,4.92498,0.425875
551.207,19.70000000000001,4.92483,0.425816
553.998,19.80000000000001,4.9253,0.425934
556.799,19.900000000000013,4.92498,0.425949
559.595,20.000000000000014,4.92578,0.425904
562.391,20.100000000000016,4.9253,0.425904
565.171,20.200000000000017,4.92546,0.425919
567.987,20.30000000000002,4.92498,0.425934
570.763,20.40000000000002,4.92514,0.425919
573.542,20.50000000000002,4.92578,0.425934
576.339,20.600000000000023,4.92514,0.425904
579.119,20.700000000000024,4.9253,0.425993
581.931,20.800000000000026,4.92498,0.425919
584.729,20.900000000000027,4.92626,0.425697
587.521,21.00000000000003,4.92498,0.425934
590.317,21.10000000000003,4.92546,0.425904
593.113,21.20000000000003,4.92498,0.425697
595.910,21.300000000000033,4.92562,0.425919
598.721,21.400000000000034,4.92562,0.425889
601.500,21.500000000000036,4.92562,0.425919
604.297,21.600000000000037,4.92546,0.425875
607.109,21.70000000000004,4.92483,0.42583
609.921,21.80000000000004,4.92546,0.425993
612.732,21.90000000000004,4.92514,0.425978
615.527,22.000000000000043,4.92498,0.425978
618.324,22.100000000000044,4.9253,0.425771
621.135,22.200000000000045,4.92594,0.426052
623.950,22.300000000000047,4.92546,0.426008
626.743,22.40000000000005,4.92483,0.426008
629.555,22.50000000000005,4.92546,0.425963
632.351,22.60000000000005,4.92514,0.425963
635.131,22.700000000000053,4.9253,0.426052
637.943,22.800000000000054,4.92514,0.425786
640.722,22.900000000000055,4.92562,0.425889
643.502,23.000000000000057,4.92546,0.425963
646.315,23.10000000000006,4.92594,0.425978
649.127,23.20000000000006,4.92546,0.426008
651.938,23.30000000000006,4.92498,0.426037
654.734,23.400000000000063,4.92578,0.426052
657.530,23.500000000000064,4.92514,0.425993
660.343,23.600000000000065,4.9253,0.426082
663.122,23.700000000000067,4.92546,0.426037
665.934,23.800000000000068,4.92498,0.425993
668.746,23.90000000000007,4.92578,0.425963
671.557,24.00000000000007,4.9253,0.425919
674.370,24.100000000000072,4.92483,0.425889
677.188,24.200000000000074,4.92578,0.425963
679.977,24.300000000000075,4.92546,0.426082
682.774,24.400000000000077,4.92483,0.426067
685.586,24.500000000000078,4.92451,0.426111
688.364,24.60000000000008,4.92451,0.426259
691.161,24.70000000000008,4.9253,0.4262
693.972,24.800000000000082,4.92498,0.426096
696.784,24.900000000000084,4.92498,0.42617
