Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,0.00360367,0.427943
2.284,0.1,0.00360781,0.428017
5.095,0.2,0.00361004,0.427973
7.908,0.30000000000000004,0.00360558,0.427869
10.706,0.4,0.00360622,0.427855
13.532,0.5,0.00360494,0.427855
16.343,0.6,0.00359888,0.427943
19.123,0.7,0.00359952,0.427869
21.903,0.7999999999999999,0.0035992,0.428017
24.683,0.8999999999999999,0.00360303,0.427943
27.495,0.9999999999999999,0.0036059,0.428091
30.291,1.0999999999999999,0.0036008,0.428017
33.087,1.2,0.00359952,0.427958
35.899,1.3,0.00359888,0.427884
38.694,1.4000000000000001,0.00360048,0.428002
41.507,1.5000000000000002,0.00360462,0.428017
44.302,1.6000000000000003,0.00359506,0.427899
47.082,1.7000000000000004,0.00360717,0.428106
49.864,1.8000000000000005,0.00359857,0.428091
52.674,1.9000000000000006,0.00360016,0.428062
55.471,2.0000000000000004,0.00359729,0.428032
58.250,2.1000000000000005,0.00358805,0.428062
61.066,2.2000000000000006,0.00360462,0.428106
63.858,2.3000000000000007,0.00359697,0.428195
66.638,2.400000000000001,0.00360462,0.428298
69.451,2.500000000000001,0.00359474,0.428298
72.247,2.600000000000001,0.0036059,0.428268
75.059,2.700000000000001,0.00361227,0.428135
77.855,2.800000000000001,0.0035992,0.428224
80.634,2.9000000000000012,0.00359538,0.428091
83.430,3.0000000000000013,0.00360399,0.428239
86.226,3.1000000000000014,0.00360685,0.428209
89.038,3.2000000000000015,0.00360399,0.428268
91.817,3.3000000000000016,0.00359952,0.428106
94.599,3.4000000000000017,0.00360175,0.428268
97.393,3.5000000000000018,0.00359952,0.42815
100.221,3.600000000000002,0.00360367,0.428224
103.018,3.700000000000002,0.0036008,0.428165
105.816,3.800000000000002,0.00359601,0.428209
108.593,3.900000000000002,0.00359888,0.428135
111.425,4.000000000000002,0.0036059,0.42815
114.233,4.100000000000001,0.00359729,0.428224
117.029,4.200000000000001,0.00359665,0.428372
119.826,4.300000000000001,0.00360494,0.428298
122.636,4.4,0.00359665,0.428239
125.464,4.5,0.00360048,0.428268
128.261,4.6,0.00360367,0.428313
131.046,4.699999999999999,0.00359793,0.428357
133.852,4.799999999999999,0.00360239,0.428342
136.680,4.899999999999999,0.0035992,0.428372
139.477,4.999999999999998,0.00360303,0.428313
142.273,5.099999999999998,0.0036008,0.428313
145.069,5.1999999999999975,0.00360175,0.428372
147.864,5.299999999999997,0.00359984,0.428401
150.661,5.399999999999997,0.00360112,0.428401
153.456,5.4999999999999964,0.00360367,0.428461
156.252,5.599999999999996,0.00361865,0.428579
159.065,5.699999999999996,0.00362726,0.428845
161.876,5.799999999999995,0.00362407,0.428933
164.689,5.899999999999995,0.00361897,0.428756
167.468,5.999999999999995,0.00360845,0.428475
170.280,6.099999999999994,0.00360717,0.428475
173.060,6.199999999999994,0.00360654,0.428446
175.872,6.299999999999994,0.00360749,0.42852
178.669,6.399999999999993,0.00360972,0.428653
181.448,6.499999999999993,0.00360303,0.428682
184.244,6.5999999999999925,0.0036161,0.428682
187.056,6.699999999999992,0.00361036,0.4288
189.852,6.799999999999992,0.00361132,0.428845
192.682,6.8999999999999915,0.00361195,0.42914
195.476,6.999999999999991,0.00361642,0.429421
198.256,7.099999999999991,0.00361004,0.429702
201.070,7.19999999999999,0.00361706,0.430012
203.886,7.29999999999999,0.00361355,0.430042
206.708,7.39999999999999,0.0036161,0.430396
209.520,7.499999999999989,0.00361419,0.43078
212.316,7.599999999999989,0.00361036,0.431608
215.112,7.699999999999989,0.00360494,0.432081
217.919,7.799999999999988,0.00361833,0.432258
220.735,7.899999999999988,0.00360271,0.432302
223.532,7.999999999999988,0.00360462,0.432095
226.343,8.099999999999987,0.00359857,0.431992
229.177,8.199999999999987,0.00359952,0.432081
231.983,8.299999999999986,0.00360845,0.43214
234.780,8.399999999999986,0.00360335,0.43214
237.592,8.499999999999986,0.00360143,0.43214
240.436,8.599999999999985,0.00359761,0.432007
243.248,8.699999999999985,0.00360399,0.432066
246.075,8.799999999999985,0.00360622,0.431874
248.873,8.899999999999984,0.00360367,0.431416
251.668,8.999999999999984,0.00360143,0.430958
254.447,9.099999999999984,0.00361132,0.430795
257.243,9.199999999999983,0.00360143,0.4305
260.119,9.299999999999983,0.00360048,0.429997
262.899,9.399999999999983,0.00360048,0.42982
265.695,9.499999999999982,0.00359219,0.429524
268.491,9.599999999999982,0.00359219,0.429554
271.271,9.699999999999982,0.00360717,0.429465
274.050,9.799999999999981,0.00359761,0.429273
276.831,9.89999999999998,0.00358039,0.429125
279.627,9.99999999999998,0.0035568,0.429081
282.438,10.09999999999998,0.00359442,0.428771
285.218,10.19999999999998,0.00359984,0.428727
287.999,10.29999999999998,0.00358932,0.4288
290.796,10.399999999999979,0.00360207,0.428594
293.607,10.499999999999979,0.00360175,0.428431
296.419,10.599999999999978,0.0036008,0.428608
299.215,10.699999999999978,0.00360112,0.428475
302.011,10.799999999999978,0.00359857,0.428594
304.808,10.899999999999977,0.00360175,0.42849
307.602,10.999999999999977,0.00360622,0.428549
310.414,11.099999999999977,0.00361578,0.428431
313.211,11.199999999999976,0.00359729,0.428387
315.990,11.299999999999976,0.00358805,0.428328
318.770,11.399999999999975,0.00360685,0.428328
321.566,11.499999999999975,0.00360494,0.428357
324.363,11.599999999999975,0.00360877,0.428313
327.174,11.699999999999974,0.0035957,0.428268
329.971,11.799999999999974,0.00360717,0.428283
332.750,11.899999999999974,0.00360526,0.428165
335.546,11.999999999999973,0.00360367,0.428106
338.326,12.099999999999973,0.00360303,0.428239
341.138,12.199999999999973,0.0036008,0.428313
343.950,12.299999999999972,0.0036094,0.428209
346.746,12.399999999999972,0.00360558,0.428283
349.558,12.499999999999972,0.00361259,0.428268
352.353,12.599999999999971,0.00360271,0.428224
355.149,12.69999999999997,0.00361259,0.428165
357.962,12.79999999999997,0.00360622,0.428165
360.759,12.89999999999997,0.00360271,0.428032
363.554,12.99999999999997,0.00359187,0.428091
366.367,13.09999999999997,0.00360016,0.428135
369.161,13.199999999999969,0.00360048,0.428062
371.975,13.299999999999969,0.00360972,0.428135
374.770,13.399999999999968,0.00360335,0.428002
377.629,13.499999999999968,0.00360494,0.428032
380.425,13.599999999999968,0.00360303,0.428017
383.237,13.699999999999967,0.00360271,0.427929
386.050,13.799999999999967,0.00359601,0.427899
388.830,13.899999999999967,0.00358805,0.428017
391.626,13.999999999999966,0.00360143,0.428002
394.450,14.099999999999966,0.00361036,0.427958
397.233,14.199999999999966,0.00360112,0.428032
400.062,14.299999999999965,0.00360494,0.428047
402.841,14.399999999999965,0.00360558,0.427899
405.621,14.499999999999964,0.00359984,0.428047
408.417,14.599999999999964,0.00359697,0.427929
411.213,14.699999999999964,0.00360494,0.428091
414.025,14.799999999999963,0.00360016,0.428047
416.837,14.899999999999963,0.0035957,0.428017
419.650,14.999999999999963,0.0035992,0.428047
422.430,15.099999999999962,0.00360685,0.428121
425.226,15.199999999999962,0.00360112,0.42818
428.006,15.299999999999962,0.00360526,0.428106
430.802,15.399999999999961,0.00360367,0.427943
433.613,15.499999999999961,0.0036094,0.428047
436.410,15.59999999999996,0.00360558,0.42815
439.206,15.69999999999996,0.00360207,0.428106
441.985,15.79999999999996,0.00359825,0.428165
444.782,15.89999999999996,0.00359187,0.428209
447.561,15.99999999999996,0.00359761,0.428195
450.357,16.09999999999996,0.00361897,0.428283
453.137,16.19999999999996,0.00360526,0.428298
455.918,16.29999999999996,0.00360494,0.428254
458.714,16.399999999999963,0.00359888,0.428209
461.525,16.499999999999964,0.00361227,0.428239
464.337,16.599999999999966,0.00360271,0.428254
467.133,16.699999999999967,0.00359378,0.428209
469.930,16.79999999999997,0.0036094,0.428372
472.725,16.89999999999997,0.00360813,0.428283
475.538,16.99999999999997,0.00359697,0.428121
478.350,17.099999999999973,0.00359857,0.428268
481.146,17.199999999999974,0.00360781,0.428091
483.927,17.299999999999976,0.00359952,0.428165
486.705,17.399999999999977,0.00360462,0.42818
489.517,17.49999999999998,0.00360303,0.428283
492.329,17.59999999999998,0.00359346,0.428283
495.127,17.69999999999998,0.00360239,0.428135
497.937,17.799999999999983,0.00360335,0.428135
500.733,17.899999999999984,0.00360654,0.428298
503.545,17.999999999999986,0.00360845,0.428357
506.356,18.099999999999987,0.00360462,0.428224
509.170,18.19999999999999,0.00360462,0.428283
511.948,18.29999999999999,0.00360175,0.428401
514.792,18.39999999999999,0.003611,0.428372
517.588,18.499999999999993,0.00361642,0.428401
520.386,18.599999999999994,0.00360175,0.428283
523.214,18.699999999999996,0.00361227,0.428357
526.024,18.799999999999997,0.00361195,0.428461
528.852,18.9,0.00361642,0.428342
531.632,19.0,0.00360877,0.428342
534.429,19.1,0.0035992,0.428283
537.208,19.200000000000003,0.00359283,0.428431
539.989,19.300000000000004,0.00359315,0.428283
542.768,19.400000000000006,0.00360367,0.428254
545.580,19.500000000000007,0.00360526,0.428313
548.376,19.60000000000001,0.00361482,0.428387
551.173,19.70000000000001,0.00361195,0.428372
553.952,19.80000000000001,0.00360239,0.428431
556.748,19.900000000000013,0.00360335,0.428254
559.544,20.000000000000014,0.00360654,0.428342
562.356,20.100000000000016,0.00360462,0.428283
565.153,20.200000000000017,0.00359697,0.428401
567.948,20.30000000000002,0.00360399,0.428505
570.759,20.40000000000002,0.00360271,0.428475
573.574,20.50000000000002,0.0036059,0.428579
576.368,20.600000000000023,0.00359538,0.428534
579.179,20.700000000000024,0.00361164,0.428431
581.992,20.800000000000026,0.00360016,0.428549
584.788,20.900000000000027,0.00360175,0.428594
587.584,21.00000000000003,0.00360399,0.428505
590.380,21.10000000000003,0.00361259,0.42852
593.160,21.20000000000003,0.00360717,0.42852
595.971,21.300000000000033,0.00359761,0.428564
598.784,21.400000000000034,0.00360909,0.428475
601.564,21.500000000000036,0.00360877,0.428416
604.375,21.600000000000037,0.00360526,0.428579
607.171,21.70000000000004,0.00360558,0.428446
609.968,21.80000000000004,0.00360143,0.428431
612.784,21.90000000000004,0.00360654,0.428461
615.575,22.000000000000043,0.00361132,0.428549
618.404,22.100000000000044,0.00361004,0.428667
621.184,22.200000000000045,0.0036043,0.428667
623.963,22.300000000000047,0.00359984,0.428623
626.759,22.40000000000005,0.00360175,0.428653
629.555,22.50000000000005,0.00359633,0.428741
632.335,22.60000000000005,0.00361291,0.428712
635.130,22.700000000000053,0.00360112,0.428682
637.911,22.800000000000054,0.00359857,0.428608
640.723,22.900000000000055,0.00360622,0.428667
643.534,23.000000000000057,0.00359474,0.428653
646.317,23.10000000000006,0.00360526,0.428638
649.174,23.20000000000006,0.00360367,0.428505
651.987,23.30000000000006,0.00361004,0.428653
654.795,23.400000000000063,0.00360367,0.428608
657.611,23.500000000000064,0.00360016,0.42852
660.424,23.600000000000065,0.00359251,0.428623
663.235,23.700000000000067,0.00359888,0.428712
666.015,23.800000000000068,0.00360112,0.428697
668.826,23.90000000000007,0.00360112,0.428741
671.623,24.00000000000007,0.00360462,0.428771
674.434,24.100000000000072,0.0035992,0.428727
677.247,24.200000000000074,0.0036008,0.428564
680.042,24.300000000000075,0.00361419,0.428608
682.822,24.400000000000077,0.00359888,0.428786
685.602,24.500000000000078,0.00360207,0.428756
688.415,24.60000000000008,0.00360972,0.428741
691.195,24.70000000000008,0.00360909,0.428771
694.005,24.800000000000082,0.00361259,0.428815
696.819,24.900000000000084,0.00360685,0.428756
