Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92339,0.425638
2.291,0.1,4.92339,0.425668
5.071,0.2,4.92371,0.425609
7.884,0.30000000000000004,4.92403,0.425683
10.663,0.4,4.92387,0.425461
13.460,0.5,4.92355,0.425712
16.272,0.6,4.92371,0.425816
19.068,0.7,4.92403,0.425712
21.880,0.7999999999999999,4.92355,0.425771
24.659,0.8999999999999999,4.92403,0.425801
27.456,0.9999999999999999,4.92355,0.425816
30.235,1.0999999999999999,4.92371,0.425697
33.048,1.2,4.92403,0.425697
35.844,1.3,4.92403,0.425609
38.640,1.4000000000000001,4.92339,0.425564
41.453,1.5000000000000002,4.92339,0.425727
44.263,1.6000000000000003,4.92403,0.425712
47.059,1.7000000000000004,4.92387,0.42583
49.856,1.8000000000000005,4.92387,0.425978
52.667,1.9000000000000006,4.92355,0.425919
55.478,2.0000000000000004,4.92387,0.425889
58.275,2.1000000000000005,4.92387,0.425934
61.055,2.2000000000000006,4.92371,0.425934
63.851,2.3000000000000007,4.92339,0.425875
66.634,2.400000000000001,4.92419,0.425816
69.443,2.500000000000001,4.92387,0.425742
72.238,2.600000000000001,4.92371,0.425786
75.034,2.700000000000001,4.92355,0.425786
77.830,2.800000000000001,4.92387,0.425978
80.626,2.9000000000000012,4.92371,0.425771
83.423,3.0000000000000013,4.92355,0.425786
86.202,3.1000000000000014,4.92419,0.425623
89.013,3.2000000000000015,4.92355,0.425742
91.825,3.3000000000000016,4.92355,0.425816
94.606,3.4000000000000017,4.92371,0.425816
97.386,3.5000000000000018,4.92403,0.42583
100.181,3.600000000000002,4.92355,0.425875
102.962,3.700000000000002,4.92355,0.425801
105.741,3.800000000000002,4.92339,0.425816
108.555,3.900000000000002,4.92387,0.425875
111.381,4.000000000000002,4.92419,0.42586
114.177,4.100000000000001,4.92403,0.425875
116.972,4.200000000000001,4.92371,0.426052
119.785,4.300000000000001,4.92371,0.425786
122.596,4.4,4.92323,0.425816
125.377,4.5,4.92371,0.425993
128.204,4.6,4.92339,0.426052
131.000,4.699999999999999,4.92387,0.426096
133.780,4.799999999999999,4.92419,0.425963
136.577,4.899999999999999,4.92355,0.426126
139.356,4.999999999999998,4.92403,0.426008
142.168,5.099999999999998,4.92435,0.425949
144.975,5.1999999999999975,4.92403,0.426126
147.760,5.299999999999997,4.92419,0.425993
150.540,5.399999999999997,4.92355,0.426096
153.336,5.4999999999999964,4.92355,0.42617
156.131,5.599999999999996,4.92371,0.426288
158.928,5.699999999999996,4.92371,0.426392
161.724,5.799999999999995,4.92387,0.426318
164.503,5.899999999999995,4.92387,0.426155
167.283,5.999999999999995,4.92387,0.4262
170.063,6.099999999999994,4.92403,0.426229
172.842,6.199999999999994,4.92403,0.426052
175.622,6.299999999999994,4.92371,0.426111
178.402,6.399999999999993,4.92371,0.425978
181.197,6.499999999999993,4.92387,0.426407
184.009,6.5999999999999925,4.92403,0.426466
186.789,6.699999999999992,4.92371,0.426761
189.585,6.799999999999992,4.92403,0.426658
192.413,6.8999999999999915,4.92387,0.426835
195.193,6.999999999999991,4.92419,0.427205
197.991,7.099999999999991,4.92355,0.427264
200.785,7.19999999999999,4.92371,0.427648
203.597,7.29999999999999,4.92355,0.427677
206.425,7.39999999999999,4.92451,0.428017
209.220,7.499999999999989,4.92419,0.428653
212.000,7.599999999999989,4.92371,0.429377
214.781,7.699999999999989,4.92387,0.42979
217.576,7.799999999999988,4.92371,0.429835
220.374,7.899999999999988,4.92419,0.429938
223.168,7.999999999999988,4.92387,0.42979
225.980,8.099999999999987,4.92371,0.429835
228.776,8.199999999999987,4.92339,0.429909
231.556,8.299999999999986,4.92387,0.430056
234.368,8.399999999999986,4.92371,0.43016
237.180,8.499999999999986,4.92419,0.430101
239.991,8.599999999999985,4.92323,0.430012
242.819,8.699999999999985,4.92371,0.429938
245.631,8.799999999999985,4.92355,0.429584
248.460,8.899999999999984,4.92355,0.429332
251.271,8.999999999999984,4.92371,0.428874
254.051,9.099999999999984,4.92339,0.428431
256.847,9.199999999999983,4.92387,0.42784
259.643,9.299999999999983,4.92323,0.427677
262.439,9.399999999999983,4.92387,0.427471
265.218,9.499999999999982,4.92371,0.427116
268.062,9.599999999999982,4.92419,0.427012
270.843,9.699999999999982,4.92403,0.426806
273.654,9.799999999999981,4.92371,0.426569
276.433,9.89999999999998,4.92403,0.426525
279.230,9.99999999999998,4.92387,0.426584
282.041,10.09999999999998,4.92387,0.426348
284.837,10.19999999999998,4.92355,0.426377
287.665,10.29999999999998,4.92371,0.426229
290.477,10.399999999999979,4.92403,0.426185
293.289,10.499999999999979,4.92339,0.426229
296.068,10.599999999999978,4.92403,0.426037
298.881,10.699999999999978,4.92307,0.426141
301.708,10.799999999999978,4.92451,0.426096
304.521,10.899999999999977,4.92355,0.426155
307.334,10.999999999999977,4.92387,0.426096
310.144,11.099999999999977,4.92371,0.426022
312.939,11.199999999999976,4.92323,0.426008
315.751,11.299999999999976,4.92387,0.425993
318.563,11.399999999999975,4.92371,0.425875
321.359,11.499999999999975,4.92419,0.425919
324.154,11.599999999999975,4.92355,0.426022
326.966,11.699999999999974,4.92419,0.425919
329.779,11.799999999999974,4.92419,0.425919
332.575,11.899999999999974,4.92419,0.425919
335.385,11.999999999999973,4.92355,0.425993
338.198,12.099999999999973,4.92435,0.425756
340.993,12.199999999999973,4.92403,0.425683
343.774,12.299999999999972,4.92483,0.425786
346.585,12.399999999999972,4.92403,0.425594
349.378,12.499999999999972,4.92419,0.425756
352.177,12.599999999999971,4.92355,0.425742
354.989,12.69999999999997,4.92387,0.425801
357.803,12.79999999999997,4.92403,0.425623
360.597,12.89999999999997,4.92403,0.425609
363.395,12.99999999999997,4.92339,0.425638
366.204,13.09999999999997,4.92355,0.425594
369.001,13.199999999999969,4.92355,0.425609
371.812,13.299999999999969,4.92339,0.425712
