Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92546,0.424944
2.292,0.1,4.9261,0.425062
5.104,0.2,4.92578,0.425062
7.918,0.30000000000000004,4.92546,0.425003
10.728,0.4,4.92578,0.425092
13.523,0.5,4.92451,0.425151
16.382,0.6,4.92578,0.42521
19.178,0.7,4.92578,0.42521
21.976,0.7999999999999999,4.92626,0.425136
24.786,0.8999999999999999,4.92562,0.425151
27.567,0.9999999999999999,4.9261,0.42521
30.379,1.0999999999999999,4.92578,0.42518
33.190,1.2,4.92562,0.425092
36.001,1.3,4.92546,0.425151
38.798,1.4000000000000001,4.92562,0.425328
41.594,1.5000000000000002,4.92514,0.425417
44.374,1.6000000000000003,4.92546,0.425269
47.169,1.7000000000000004,4.92594,0.425313
49.965,1.8000000000000005,4.92626,0.425254
52.760,1.9000000000000006,4.92594,0.425298
55.573,2.0000000000000004,4.92642,0.425151
58.354,2.1000000000000005,4.92546,0.425151
61.149,2.2000000000000006,4.92562,0.425239
63.945,2.3000000000000007,4.92578,0.425225
66.740,2.400000000000001,4.92562,0.425269
69.552,2.500000000000001,4.92578,0.425402
72.348,2.600000000000001,4.92562,0.425343
75.160,2.700000000000001,4.92578,0.425106
77.957,2.800000000000001,4.92578,0.425121
80.752,2.9000000000000012,4.92594,0.425062
83.532,3.0000000000000013,4.9261,0.425047
86.312,3.1000000000000014,4.9261,0.425165
89.107,3.2000000000000015,4.92514,0.425328
91.919,3.3000000000000016,4.92562,0.425387
94.731,3.4000000000000017,4.92578,0.425387
97.543,3.5000000000000018,4.92562,0.425328
100.338,3.600000000000002,4.9261,0.425284
103.134,3.700000000000002,4.92578,0.425328
105.915,3.800000000000002,4.92514,0.425417
108.711,3.900000000000002,4.92562,0.425476
111.498,4.000000000000002,4.92626,0.425284
114.289,4.100000000000001,4.92578,0.425165
117.097,4.200000000000001,4.92578,0.42521
119.894,4.300000000000001,4.92594,0.425298
122.690,4.4,4.92562,0.425372
125.485,4.5,4.92562,0.425358
128.314,4.6,4.92594,0.425491
131.118,4.699999999999999,4.92546,0.42552
133.921,4.799999999999999,4.92578,0.425564
136.717,4.899999999999999,4.92626,0.425535
139.513,4.999999999999998,4.9253,0.425387
142.308,5.099999999999998,4.92546,0.425476
145.120,5.1999999999999975,4.92546,0.425461
147.917,5.299999999999997,4.9253,0.425579
150.712,5.399999999999997,4.92594,0.425609
153.571,5.4999999999999964,4.92594,0.42552
156.399,5.599999999999996,4.92562,0.425653
159.195,5.699999999999996,4.92578,0.426022
161.991,5.799999999999995,4.9261,0.425949
164.803,5.899999999999995,4.92562,0.425668
167.591,5.999999999999995,4.92546,0.425609
170.362,6.099999999999994,4.92578,0.425683
173.175,6.199999999999994,4.92562,0.425623
