Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,0.00362279,0.429909
2.287,0.1,0.00362343,0.429923
5.083,0.2,0.00361737,0.429923
7.895,0.30000000000000004,0.00363204,0.429849
10.691,0.4,0.00362758,0.429805
13.487,0.5,0.00362375,0.42982
16.268,0.6,0.00362662,0.429879
19.063,0.7,0.00362534,0.429849
21.860,0.7999999999999999,0.00362534,0.429894
24.656,0.8999999999999999,0.00363236,0.429923
27.437,0.9999999999999999,0.00363044,0.429953
30.216,1.0999999999999999,0.00362726,0.429938
33.011,1.2,0.00362821,0.429968
35.840,1.3,0.00363204,0.429879
38.621,1.4000000000000001,0.00362407,0.429879
41.403,1.5000000000000002,0.00361482,0.429894
44.212,1.6000000000000003,0.00363076,0.429879
47.024,1.7000000000000004,0.00362662,0.429761
49.808,1.8000000000000005,0.0036263,0.429717
52.617,1.9000000000000006,0.00361897,0.429805
55.413,2.0000000000000004,0.00361897,0.42982
58.226,2.1000000000000005,0.00363172,0.429835
61.021,2.2000000000000006,0.00362726,0.429849
63.832,2.3000000000000007,0.00361865,0.429835
66.629,2.400000000000001,0.00363076,0.429982
69.488,2.500000000000001,0.00362152,0.429997
72.284,2.600000000000001,0.00361769,0.429909
75.081,2.700000000000001,0.00361929,0.429923
77.877,2.800000000000001,0.0036314,0.429938
80.671,2.9000000000000012,0.00362216,0.430027
83.485,3.0000000000000013,0.00362375,0.429953
86.296,3.1000000000000014,0.00362503,0.429968
89.110,3.2000000000000015,0.00363076,0.429982
91.889,3.3000000000000016,0.00363778,0.429938
94.685,3.4000000000000017,0.00362503,0.430012
97.497,3.5000000000000018,0.00361897,0.429997
100.309,3.600000000000002,0.00362375,0.429953
103.106,3.700000000000002,0.00363236,0.430042
105.886,3.800000000000002,0.00362375,0.429968
108.682,3.900000000000002,0.00362598,0.429997
111.477,4.000000000000002,0.00361929,0.429982
114.258,4.100000000000001,0.00362726,0.429938
117.038,4.200000000000001,0.00361833,0.429938
119.818,4.300000000000001,0.00362184,0.429997
122.597,4.4,0.00362247,0.429997
125.410,4.5,0.00362375,0.430012
128.238,4.6,0.00361451,0.429894
131.049,4.699999999999999,0.00363108,0.429938
133.829,4.799999999999999,0.00365659,0.430071
136.610,4.899999999999999,0.00363044,0.430115
139.406,4.999999999999998,0.00361769,0.43016
142.231,5.099999999999998,0.00361897,0.430042
145.015,5.1999999999999975,0.00362471,0.430115
147.811,5.299999999999997,0.00361227,0.430086
