Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92084,0.426229
2.300,0.1,4.921,0.426259
5.092,0.2,4.9218,0.426288
7.904,0.30000000000000004,4.92084,0.426244
10.684,0.4,4.92084,0.42617
13.497,0.5,4.92068,0.426303
16.308,0.6,4.92116,0.426303
19.105,0.7,4.92132,0.426318
21.883,0.7999999999999999,4.92068,0.4262
24.685,0.8999999999999999,4.92021,0.426096
27.482,0.9999999999999999,4.92116,0.426288
30.270,1.0999999999999999,4.921,0.426288
33.068,1.2,4.92084,0.426288
35.846,1.3,4.92132,0.426466
38.658,1.4000000000000001,4.92036,0.426288
41.454,1.5000000000000002,4.92116,0.426155
44.250,1.6000000000000003,4.921,0.426082
47.046,1.7000000000000004,4.92148,0.426333
49.842,1.8000000000000005,4.92068,0.426362
52.639,1.9000000000000006,4.92164,0.426155
55.450,2.0000000000000004,4.92084,0.426303
58.247,2.1000000000000005,4.92116,0.426466
61.059,2.2000000000000006,4.92132,0.426274
63.854,2.3000000000000007,4.92052,0.426274
66.650,2.400000000000001,4.921,0.426362
69.462,2.500000000000001,4.921,0.426348
72.265,2.600000000000001,4.92052,0.426348
75.055,2.700000000000001,4.92148,0.426229
77.833,2.800000000000001,4.92068,0.426318
80.630,2.9000000000000012,4.92116,0.426244
83.410,3.0000000000000013,4.921,0.426318
86.206,3.1000000000000014,4.92116,0.426333
89.002,3.2000000000000015,4.92116,0.426407
91.782,3.3000000000000016,4.92052,0.426407
94.577,3.4000000000000017,4.92084,0.426377
97.375,3.5000000000000018,4.921,0.426215
100.169,3.600000000000002,4.921,0.426377
102.982,3.700000000000002,4.92068,0.426288
105.761,3.800000000000002,4.92148,0.42654
108.557,3.900000000000002,4.92116,0.426288
111.385,4.000000000000002,4.921,0.42654
114.197,4.100000000000001,4.92132,0.426392
116.993,4.200000000000001,4.92068,0.426362
119.788,4.300000000000001,4.92084,0.426288
122.647,4.4,4.92132,0.426584
125.444,4.5,4.921,0.426613
128.256,4.6,4.92132,0.426466
131.067,4.699999999999999,4.92116,0.426584
133.879,4.799999999999999,4.92164,0.42654
136.691,4.899999999999999,4.921,0.426687
139.487,4.999999999999998,4.921,0.426569
142.299,5.099999999999998,4.92116,0.426481
145.079,5.1999999999999975,4.92036,0.426628
147.891,5.299999999999997,4.921,0.426658
150.686,5.399999999999997,4.92132,0.426628
153.498,5.4999999999999964,4.92052,0.426569
