Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92307,0.425845
2.291,0.1,4.92323,0.42583
5.071,0.2,4.9226,0.426096
7.884,0.30000000000000004,4.92291,0.426096
10.679,0.4,4.92291,0.425889
13.491,0.5,4.92291,0.425949
16.287,0.6,4.92275,0.425904
19.083,0.7,4.9226,0.425904
21.896,0.7999999999999999,4.92307,0.425993
24.675,0.8999999999999999,4.9226,0.425919
27.518,0.9999999999999999,4.92307,0.425978
30.330,1.0999999999999999,4.92339,0.425963
33.142,1.2,4.92291,0.426037
35.922,1.3,4.92291,0.426215
38.703,1.4000000000000001,4.92307,0.426185
41.514,1.5000000000000002,4.92307,0.426096
44.292,1.6000000000000003,4.9226,0.426141
47.089,1.7000000000000004,4.92323,0.426052
49.917,1.8000000000000005,4.92339,0.426082
52.731,1.9000000000000006,4.92339,0.425845
55.525,2.0000000000000004,4.92291,0.425771
58.305,2.1000000000000005,4.92323,0.42583
61.101,2.2000000000000006,4.92275,0.426082
63.897,2.3000000000000007,4.92307,0.426037
66.716,2.400000000000001,4.92323,0.425845
69.506,2.500000000000001,4.92323,0.425816
72.301,2.600000000000001,4.92323,0.426111
75.097,2.700000000000001,4.92371,0.426215
77.893,2.800000000000001,4.92323,0.4262
80.689,2.9000000000000012,4.92275,0.426082
83.485,3.0000000000000013,4.9226,0.425978
86.281,3.1000000000000014,4.92339,0.426126
89.093,3.2000000000000015,4.92339,0.426185
91.904,3.3000000000000016,4.92307,0.426067
94.702,3.4000000000000017,4.92323,0.426126
97.496,3.5000000000000018,4.92307,0.426155
100.308,3.600000000000002,4.92244,0.426008
103.105,3.700000000000002,4.92355,0.426111
105.887,3.800000000000002,4.92291,0.426274
108.680,3.900000000000002,4.92291,0.426215
111.477,4.000000000000002,4.92307,0.426215
114.257,4.100000000000001,4.92307,0.426318
117.068,4.200000000000001,4.92291,0.426141
119.880,4.300000000000001,4.92307,0.426037
122.677,4.4,4.92275,0.425949
125.488,4.5,4.92291,0.426111
128.301,4.6,4.92275,0.426052
131.096,4.699999999999999,4.92339,0.426111
133.892,4.799999999999999,4.9226,0.426274
136.704,4.899999999999999,4.92355,0.426333
139.484,4.999999999999998,4.92355,0.426288
142.288,5.099999999999998,4.92291,0.426155
145.108,5.1999999999999975,4.92323,0.426318
147.920,5.299999999999997,4.92339,0.426362
150.699,5.399999999999997,4.92291,0.426141
153.496,5.4999999999999964,4.92355,0.426229
156.291,5.599999999999996,4.92339,0.426274
159.088,5.699999999999996,4.92339,0.426599
161.899,5.799999999999995,4.92275,0.426643
164.775,5.899999999999995,4.9226,0.426392
167.571,5.999999999999995,4.92339,0.426348
170.368,6.099999999999994,4.92307,0.426466
173.178,6.199999999999994,4.92355,0.426554
175.975,6.299999999999994,4.92291,0.426407
178.769,6.399999999999993,4.92291,0.426333
181.566,6.499999999999993,4.92323,0.42651
184.346,6.5999999999999925,4.92307,0.426732
187.157,6.699999999999992,4.92291,0.426687
190.002,6.799999999999992,4.92371,0.426806
192.797,6.8999999999999915,4.92371,0.426879
195.609,6.999999999999991,4.9226,0.427397
198.405,7.099999999999991,4.92323,0.427855
201.201,7.19999999999999,4.92323,0.427914
203.997,7.29999999999999,4.92275,0.428032
206.777,7.39999999999999,4.92339,0.428283
209.557,7.499999999999989,4.92275,0.428771
212.352,7.599999999999989,4.92339,0.429569
215.181,7.699999999999989,4.92323,0.429864
217.977,7.799999999999988,4.92307,0.429953
220.789,7.899999999999988,4.92291,0.429835
223.585,7.999999999999988,4.92323,0.429746
226.396,8.099999999999987,4.92355,0.429909
229.192,8.199999999999987,4.92307,0.429953
232.004,8.299999999999986,4.92323,0.430322
234.832,8.399999999999986,4.92323,0.430322
237.644,8.499999999999986,4.9226,0.430145
240.424,8.599999999999985,4.92323,0.430056
243.237,8.699999999999985,4.92371,0.429968
246.048,8.799999999999985,4.92323,0.429643
248.829,8.899999999999984,4.92339,0.429347
251.623,8.999999999999984,4.92323,0.428992
254.418,9.099999999999984,4.92291,0.428564
257.200,9.199999999999983,4.92323,0.428254
260.012,9.299999999999983,4.92323,0.427869
262.824,9.399999999999983,4.92275,0.427352
265.650,9.499999999999982,4.9226,0.42719
268.447,9.599999999999982,4.92275,0.427278
271.264,9.699999999999982,4.92339,0.427308
274.072,9.799999999999981,4.92355,0.427101
276.884,9.89999999999998,4.92291,0.426939
279.696,9.99999999999998,4.92403,0.42682
282.475,10.09999999999998,4.92307,0.426495
285.256,10.19999999999998,4.92339,0.426481
288.051,10.29999999999998,4.92323,0.426407
290.911,10.399999999999979,4.92307,0.426362
293.723,10.499999999999979,4.92291,0.426348
296.552,10.599999999999978,4.92307,0.426407
299.332,10.699999999999978,4.92307,0.426466
302.127,10.799999999999978,4.92371,0.426436
304.955,10.899999999999977,4.92355,0.426288
307.751,10.999999999999977,4.92307,0.426215
310.547,11.099999999999977,4.92291,0.426155
313.326,11.199999999999976,4.92307,0.426155
316.139,11.299999999999976,4.92355,0.426126
318.919,11.399999999999975,4.92323,0.426185
321.714,11.499999999999975,4.92403,0.426377
324.511,11.599999999999975,4.92339,0.426229
327.306,11.699999999999974,4.92339,0.426215
330.102,11.799999999999974,4.92307,0.42617
332.898,11.899999999999974,4.92355,0.426082
335.694,11.999999999999973,4.92291,0.42586
338.492,12.099999999999973,4.92307,0.426141
341.285,12.199999999999973,4.92307,0.426067
344.065,12.299999999999972,4.92323,0.42617
346.845,12.399999999999972,4.92387,0.425993
349.625,12.499999999999972,4.92307,0.42617
352.441,12.599999999999971,4.92291,0.425875
355.233,12.69999999999997,4.92307,0.425963
358.013,12.79999999999997,4.92371,0.425875
360.841,12.89999999999997,4.92371,0.425771
363.653,12.99999999999997,4.92307,0.425963
366.449,13.09999999999997,4.92339,0.425786
369.229,13.199999999999969,4.92291,0.425786
372.041,13.299999999999969,4.92307,0.425801
374.820,13.399999999999968,4.92291,0.425756
377.601,13.499999999999968,4.92323,0.425889
380.398,13.599999999999968,4.92371,0.425919
383.178,13.699999999999967,4.92323,0.425919
385.972,13.799999999999967,4.92339,0.425845
388.768,13.899999999999967,4.92275,0.425949
391.548,13.999999999999966,4.92323,0.425801
394.327,14.099999999999966,4.92323,0.425949
397.140,14.199999999999966,4.9226,0.425875
399.922,14.299999999999965,4.92355,0.425801
402.699,14.399999999999965,4.92275,0.425623
405.512,14.499999999999964,4.92339,0.425712
408.307,14.599999999999964,4.92307,0.425875
411.123,14.699999999999964,4.92355,0.42583
413.901,14.799999999999963,4.92307,0.425668
416.696,14.899999999999963,4.92339,0.425816
419.508,14.999999999999963,4.92307,0.425594
422.304,15.099999999999962,4.92339,0.425845
425.132,15.199999999999962,4.92323,0.425904
427.927,15.299999999999962,4.92323,0.425963
430.748,15.399999999999961,4.92275,0.425845
433.521,15.499999999999961,4.92339,0.42586
436.316,15.59999999999996,4.92339,0.425889
439.127,15.69999999999996,4.92355,0.425816
441.924,15.79999999999996,4.92291,0.425801
444.703,15.89999999999996,4.92403,0.425801
447.515,15.99999999999996,4.92291,0.425801
450.295,16.09999999999996,4.92307,0.425742
453.093,16.19999999999996,4.92307,0.425638
455.888,16.29999999999996,4.92339,0.425845
458.699,16.399999999999963,4.92323,0.425963
461.495,16.499999999999964,4.92339,0.425801
464.291,16.599999999999966,4.9226,0.425904
467.087,16.699999999999967,4.92339,0.426052
469.882,16.79999999999997,4.92307,0.426022
472.685,16.89999999999997,4.92339,0.425978
475.490,16.99999999999997,4.92323,0.425949
478.294,17.099999999999973,4.92339,0.425949
481.066,17.199999999999974,4.92291,0.42586
483.894,17.299999999999976,4.92323,0.425801
486.690,17.399999999999977,4.92275,0.425904
489.518,17.49999999999998,4.92307,0.425949
492.329,17.59999999999998,4.92275,0.425742
495.126,17.69999999999998,4.92355,0.425875
497.906,17.799999999999983,4.92307,0.425889
500.686,17.899999999999984,4.92323,0.425904
503.466,17.999999999999986,4.92307,0.425875
506.261,18.099999999999987,4.92355,0.425934
509.106,18.19999999999999,4.92307,0.426008
511.901,18.29999999999999,4.92355,0.425963
514.681,18.39999999999999,4.92355,0.425904
517.477,18.499999999999993,4.92403,0.426008
520.273,18.599999999999994,4.92323,0.425949
523.085,18.699999999999996,4.92323,0.425919
525.865,18.799999999999997,4.92307,0.425786
528.661,18.9,4.92355,0.425919
531.473,19.0,4.92339,0.425904
534.300,19.1,4.92339,0.425904
537.128,19.200000000000003,4.92403,0.426096
539.909,19.300000000000004,4.92387,0.426052
542.705,19.400000000000006,4.92371,0.426052
545.500,19.500000000000007,4.92419,0.426185
548.312,19.60000000000001,4.92371,0.426067
551.108,19.70000000000001,4.92323,0.42617
553.921,19.80000000000001,4.92339,0.426244
556.732,19.900000000000013,4.92339,0.42617
559.529,20.000000000000014,4.92307,0.426126
562.340,20.100000000000016,4.92275,0.425949
565.151,20.200000000000017,4.92323,0.426096
567.964,20.30000000000002,4.92307,0.426141
570.760,20.40000000000002,4.92339,0.426096
573.573,20.50000000000002,4.92307,0.42617
576.383,20.600000000000023,4.92339,0.426126
579.182,20.700000000000024,4.9226,0.426096
581.977,20.800000000000026,4.92323,0.426155
584.772,20.900000000000027,4.92307,0.426215
587.615,21.00000000000003,4.92355,0.426259
590.426,21.10000000000003,4.92323,0.426155
593.223,21.20000000000003,4.92371,0.426082
596.002,21.300000000000033,4.92371,0.425978
598.785,21.400000000000034,4.92323,0.426126
601.595,21.500000000000036,4.92275,0.426082
604.407,21.600000000000037,4.92307,0.426229
607.219,21.70000000000004,4.92307,0.426244
609.999,21.80000000000004,4.92339,0.426096
612.796,21.90000000000004,4.92387,0.426185
615.591,22.000000000000043,4.92339,0.426303
618.423,22.100000000000044,4.92275,0.426141
621.246,22.200000000000045,4.92323,0.426185
624.058,22.300000000000047,4.92291,0.426229
626.854,22.40000000000005,4.92323,0.4262
629.650,22.50000000000005,4.92275,0.426303
632.446,22.60000000000005,4.92339,0.42617
635.258,22.700000000000053,4.92371,0.426155
638.069,22.800000000000054,4.92339,0.426067
640.849,22.900000000000055,4.92323,0.426244
643.646,23.000000000000057,4.92275,0.42617
646.474,23.10000000000006,4.92275,0.426229
649.269,23.20000000000006,4.92323,0.426022
652.081,23.30000000000006,4.92307,0.426022
654.861,23.400000000000063,4.92307,0.426215
657.658,23.500000000000064,4.92307,0.426274
660.486,23.600000000000065,4.92355,0.426436
663.265,23.700000000000067,4.92387,0.426259
666.045,23.800000000000068,4.92371,0.426259
668.857,23.90000000000007,4.92323,0.426229
671.669,24.00000000000007,4.92307,0.426185
674.467,24.100000000000072,4.92355,0.426318
677.261,24.200000000000074,4.92291,0.42617
680.048,24.300000000000075,4.92275,0.426348
682.838,24.400000000000077,4.92275,0.426392
685.617,24.500000000000078,4.92355,0.426377
688.414,24.60000000000008,4.92339,0.426377
691.225,24.70000000000008,4.92339,0.426185
694.006,24.800000000000082,4.92387,0.426377
696.785,24.900000000000084,4.92307,0.426303
