Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92419,0.425816
2.288,0.1,4.92323,0.425771
5.083,0.2,4.92339,0.425653
7.880,0.30000000000000004,4.92435,0.425727
10.677,0.4,4.92403,0.425579
13.488,0.5,4.92403,0.425845
16.283,0.6,4.92419,0.425889
19.081,0.7,4.92419,0.425889
21.891,0.7999999999999999,4.92419,0.425845
24.686,0.8999999999999999,4.92371,0.425889
27.500,0.9999999999999999,4.92403,0.425949
30.295,1.0999999999999999,4.92355,0.425904
33.107,1.2,4.92387,0.426022
35.903,1.3,4.92403,0.425978
38.698,1.4000000000000001,4.92387,0.426037
41.510,1.5000000000000002,4.92339,0.425904
44.290,1.6000000000000003,4.92419,0.425845
47.086,1.7000000000000004,4.92435,0.42586
49.883,1.8000000000000005,4.92355,0.425934
52.695,1.9000000000000006,4.92451,0.425934
55.474,2.0000000000000004,4.92419,0.425949
58.270,2.1000000000000005,4.92387,0.425934
61.066,2.2000000000000006,4.92371,0.42586
63.862,2.3000000000000007,4.92387,0.425919
66.642,2.400000000000001,4.92387,0.425845
69.422,2.500000000000001,4.92355,0.425949
72.233,2.600000000000001,4.92371,0.425816
75.045,2.700000000000001,4.92387,0.425904
77.922,2.800000000000001,4.92403,0.426082
80.700,2.9000000000000012,4.92339,0.425993
83.513,3.0000000000000013,4.92435,0.426008
86.324,3.1000000000000014,4.92403,0.426008
89.105,3.2000000000000015,4.92403,0.425978
91.884,3.3000000000000016,4.92403,0.426067
94.665,3.4000000000000017,4.92371,0.425978
97.493,3.5000000000000018,4.92371,0.426052
100.288,3.600000000000002,4.92387,0.426037
103.084,3.700000000000002,4.92355,0.426022
105.880,3.800000000000002,4.92419,0.426082
108.660,3.900000000000002,4.92371,0.426067
111.472,4.000000000000002,4.92371,0.426185
114.269,4.100000000000001,4.92403,0.426111
117.047,4.200000000000001,4.92435,0.425934
119.844,4.300000000000001,4.92419,0.425949
122.640,4.4,4.92371,0.426052
125.451,4.5,4.92403,0.426082
128.262,4.6,4.92387,0.426155
131.059,4.699999999999999,4.92419,0.425934
133.855,4.799999999999999,4.92387,0.426155
136.650,4.899999999999999,4.92435,0.426259
139.463,4.999999999999998,4.92419,0.426067
142.242,5.099999999999998,4.92387,0.426155
145.038,5.1999999999999975,4.92403,0.426022
147.834,5.299999999999997,4.92387,0.4262
150.614,5.399999999999997,4.92307,0.426111
153.394,5.4999999999999964,4.92371,0.426185
156.206,5.599999999999996,4.92355,0.426215
159.001,5.699999999999996,4.92371,0.426333
161.813,5.799999999999995,4.92387,0.426318
164.609,5.899999999999995,4.92435,0.426259
167.390,5.999999999999995,4.92371,0.426126
170.187,6.099999999999994,4.92419,0.426096
173.007,6.199999999999994,4.92435,0.426052
175.793,6.299999999999994,4.92371,0.426126
178.573,6.399999999999993,4.92387,0.426436
181.385,6.499999999999993,4.92387,0.426495
184.198,6.5999999999999925,4.92387,0.426554
187.008,6.699999999999992,4.92435,0.426761
189.820,6.799999999999992,4.92451,0.426806
192.616,6.8999999999999915,4.92403,0.426879
195.412,6.999999999999991,4.92371,0.427205
198.239,7.099999999999991,4.92419,0.427648
201.019,7.19999999999999,4.92323,0.427736
203.800,7.29999999999999,4.92451,0.428032
206.579,7.39999999999999,4.92371,0.428224
209.376,7.499999999999989,4.92403,0.428667
212.156,7.599999999999989,4.92403,0.429436
214.935,7.699999999999989,4.92339,0.429717
217.731,7.799999999999988,4.92387,0.429968
220.511,7.899999999999988,4.92403,0.430012
223.291,7.999999999999988,4.92387,0.429805
226.086,8.099999999999987,4.92435,0.429864
228.884,8.199999999999987,4.92435,0.430071
231.662,8.299999999999986,4.92451,0.430086
234.458,8.399999999999986,4.92371,0.430396
237.270,8.499999999999986,4.92451,0.43013
240.097,8.599999999999985,4.92403,0.430056
242.910,8.699999999999985,4.92419,0.429909
245.690,8.799999999999985,4.92403,0.429746
248.486,8.899999999999984,4.92419,0.429391
251.302,8.999999999999984,4.92387,0.428815
254.125,9.099999999999984,4.92403,0.428461
256.936,9.199999999999983,4.92403,0.428076
259.717,9.299999999999983,4.92435,0.427574
262.528,9.399999999999983,4.92419,0.427205
265.340,9.499999999999982,4.92339,0.427086
268.119,9.599999999999982,4.92403,0.427057
270.921,9.699999999999982,4.92435,0.426865
273.727,9.799999999999981,4.92419,0.426791
276.524,9.89999999999998,4.92371,0.426628
279.303,9.99999999999998,4.92387,0.426643
282.115,10.09999999999998,4.92403,0.426466
284.927,10.19999999999998,4.92387,0.426333
287.724,10.29999999999998,4.92387,0.426288
290.502,10.399999999999979,4.92403,0.4262
293.299,10.499999999999979,4.92323,0.426037
296.095,10.599999999999978,4.92403,0.426037
298.890,10.699999999999978,4.92355,0.426141
301.702,10.799999999999978,4.92387,0.426082
304.482,10.899999999999977,4.92419,0.426067
307.262,10.999999999999977,4.92387,0.426037
310.058,11.099999999999977,4.92371,0.426008
312.869,11.199999999999976,4.92371,0.425993
315.649,11.299999999999976,4.92387,0.425934
318.460,11.399999999999975,4.92371,0.425934
321.257,11.499999999999975,4.92419,0.425904
324.053,11.599999999999975,4.92387,0.425875
326.849,11.699999999999974,4.92371,0.425963
329.660,11.799999999999974,4.92355,0.425889
332.459,11.899999999999974,4.92467,0.425845
335.268,11.999999999999973,4.92355,0.42583
338.049,12.099999999999973,4.92403,0.42555
340.843,12.199999999999973,4.92403,0.425638
343.639,12.299999999999972,4.92435,0.425934
346.468,12.399999999999972,4.92387,0.425889
349.264,12.499999999999972,4.92435,0.425771
352.045,12.599999999999971,4.92419,0.42586
354.840,12.69999999999997,4.92387,0.425697
357.636,12.79999999999997,4.92419,0.425875
360.463,12.89999999999997,4.92451,0.425491
363.259,12.99999999999997,4.92355,0.425476
366.056,13.09999999999997,4.92419,0.425638
368.867,13.199999999999969,4.92371,0.425476
371.663,13.299999999999969,4.92371,0.425609
374.476,13.399999999999968,4.92355,0.425771
377.272,13.499999999999968,4.92355,0.425579
380.051,13.599999999999968,4.92435,0.425505
382.849,13.699999999999967,4.92355,0.425623
385.675,13.799999999999967,4.92387,0.425638
388.472,13.899999999999967,4.92435,0.425683
391.268,13.999999999999966,4.92339,0.42552
394.095,14.099999999999966,4.92371,0.425609
396.894,14.199999999999966,4.92419,0.425491
399.718,14.299999999999965,4.92387,0.425535
402.499,14.399999999999965,4.92339,0.425668
405.330,14.499999999999964,4.92355,0.425623
408.123,14.599999999999964,4.92403,0.425579
410.935,14.699999999999964,4.92419,0.425683
413.730,14.799999999999963,4.92387,0.425431
416.541,14.899999999999963,4.92355,0.425491
419.338,14.999999999999963,4.92371,0.425491
422.117,15.099999999999962,4.92403,0.42555
424.913,15.199999999999962,4.92355,0.425476
427.708,15.299999999999962,4.92339,0.425653
430.520,15.399999999999961,4.92419,0.425623
433.348,15.499999999999961,4.92387,0.425579
436.144,15.59999999999996,4.92371,0.425564
438.957,15.69999999999996,4.92403,0.425505
441.769,15.79999999999996,4.92419,0.425786
444.564,15.89999999999996,4.92371,0.425683
447.344,15.99999999999996,4.92419,0.425476
450.142,16.09999999999996,4.92419,0.425564
452.935,16.19999999999996,4.92387,0.425579
455.764,16.29999999999996,4.92371,0.425505
458.576,16.399999999999963,4.92435,0.425609
461.356,16.499999999999964,4.92387,0.425668
464.151,16.599999999999966,4.92419,0.425756
466.932,16.699999999999967,4.92339,0.425653
469.742,16.79999999999997,4.92355,0.425609
472.523,16.89999999999997,4.92403,0.425771
475.303,16.99999999999997,4.92403,0.425786
478.082,17.099999999999973,4.92403,0.425801
480.862,17.199999999999974,4.92339,0.425727
483.674,17.299999999999976,4.92355,0.425742
486.453,17.399999999999977,4.92355,0.425697
489.250,17.49999999999998,4.92419,0.425609
492.066,17.59999999999998,4.92355,0.425742
494.859,17.69999999999998,4.92435,0.425801
497.653,17.799999999999983,4.92419,0.425623
500.436,17.899999999999984,4.92387,0.425638
503.229,17.999999999999986,4.92403,0.425668
506.025,18.099999999999987,4.92419,0.425712
508.837,18.19999999999999,4.92419,0.425697
511.650,18.29999999999999,4.92451,0.425683
514.462,18.39999999999999,4.92371,0.425697
517.273,18.499999999999993,4.92451,0.425786
520.101,18.599999999999994,4.92371,0.425786
522.914,18.699999999999996,4.92467,0.425801
525.693,18.799999999999997,4.92355,0.42583
528.489,18.9,4.92435,0.425801
531.285,19.0,4.92419,0.425727
534.064,19.1,4.92387,0.425756
536.878,19.200000000000003,4.92387,0.425816
539.688,19.300000000000004,4.92419,0.425697
542.488,19.400000000000006,4.92339,0.425623
545.296,19.500000000000007,4.92419,0.425653
548.078,19.60000000000001,4.92387,0.425742
550.917,19.70000000000001,4.92387,0.425949
553.717,19.80000000000001,4.92419,0.425816
556.548,19.900000000000013,4.92339,0.42586
559.340,20.000000000000014,4.92355,0.425801
562.168,20.100000000000016,4.92419,0.425742
564.948,20.200000000000017,4.92387,0.425771
567.761,20.30000000000002,4.92355,0.426052
570.540,20.40000000000002,4.92387,0.425949
573.335,20.50000000000002,4.92387,0.425786
576.132,20.600000000000023,4.92371,0.425771
578.928,20.700000000000024,4.92403,0.42586
581.708,20.800000000000026,4.92387,0.425816
584.503,20.900000000000027,4.92451,0.425801
587.283,21.00000000000003,4.92387,0.425801
590.095,21.10000000000003,4.92419,0.425993
592.875,21.20000000000003,4.92403,0.425993
595.655,21.300000000000033,4.92387,0.425978
598.467,21.400000000000034,4.92355,0.425771
