Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92514,0.425328
2.301,0.1,4.92498,0.425284
5.081,0.2,4.92498,0.425446
7.876,0.30000000000000004,4.92483,0.425476
10.673,0.4,4.92467,0.425476
13.468,0.5,4.9253,0.425431
16.248,0.6,4.92498,0.425491
19.045,0.7,4.92451,0.42552
21.824,0.7999999999999999,4.92514,0.425535
24.620,0.8999999999999999,4.92483,0.425579
27.412,0.9999999999999999,4.9253,0.425358
30.227,1.0999999999999999,4.92483,0.425491
33.025,1.2,4.9253,0.425505
35.819,1.3,4.92451,0.425476
38.615,1.4000000000000001,4.9253,0.425387
41.427,1.5000000000000002,4.92498,0.425298
44.247,1.6000000000000003,4.92435,0.425387
47.067,1.7000000000000004,4.9253,0.425535
49.879,1.8000000000000005,4.92483,0.425505
52.706,1.9000000000000006,4.92467,0.425461
55.518,2.0000000000000004,4.92451,0.425668
58.314,2.1000000000000005,4.9253,0.425653
61.138,2.2000000000000006,4.92467,0.425446
63.958,2.3000000000000007,4.92514,0.425476
66.733,2.400000000000001,4.92483,0.42555
69.535,2.500000000000001,4.92467,0.42555
72.309,2.600000000000001,4.92419,0.425653
75.105,2.700000000000001,4.92514,0.425579
77.902,2.800000000000001,4.92498,0.425564
80.681,2.9000000000000012,4.92483,0.425594
83.493,3.0000000000000013,4.92514,0.425683
86.304,3.1000000000000014,4.92514,0.425579
89.084,3.2000000000000015,4.92498,0.425594
91.880,3.3000000000000016,4.92451,0.425461
94.678,3.4000000000000017,4.92467,0.425387
97.457,3.5000000000000018,4.92514,0.425579
100.235,3.600000000000002,4.92483,0.425579
103.047,3.700000000000002,4.92498,0.425712
105.843,3.800000000000002,4.9253,0.425683
108.655,3.900000000000002,4.92451,0.425638
111.435,4.000000000000002,4.92483,0.425653
114.232,4.100000000000001,4.92483,0.425653
117.074,4.200000000000001,4.92467,0.425727
119.855,4.300000000000001,4.92514,0.42555
122.667,4.4,4.92467,0.425535
125.461,4.5,4.92419,0.425668
128.274,4.6,4.92498,0.425668
131.086,4.699999999999999,4.92467,0.425683
133.882,4.799999999999999,4.92419,0.425653
136.662,4.899999999999999,4.92498,0.425623
139.442,4.999999999999998,4.92546,0.425771
142.222,5.099999999999998,4.92435,0.425801
145.001,5.1999999999999975,4.92483,0.425771
147.782,5.299999999999997,4.92467,0.425786
150.593,5.399999999999997,4.92483,0.425845
153.405,5.4999999999999964,4.92451,0.425668
156.201,5.599999999999996,4.92483,0.426008
159.012,5.699999999999996,4.92483,0.426126
161.810,5.799999999999995,4.92562,0.425963
164.605,5.899999999999995,4.92435,0.425904
167.400,5.999999999999995,4.92498,0.425801
170.218,6.099999999999994,4.92451,0.425712
173.024,6.199999999999994,4.92451,0.425727
175.804,6.299999999999994,4.92451,0.425904
178.616,6.399999999999993,4.9253,0.42586
181.427,6.499999999999993,4.92451,0.426008
184.208,6.5999999999999925,4.92498,0.4262
187.035,6.699999999999992,4.92498,0.426303
189.832,6.799999999999992,4.92467,0.426303
192.614,6.8999999999999915,4.92483,0.426495
195.407,6.999999999999991,4.92498,0.426702
198.203,7.099999999999991,4.92435,0.427205
200.998,7.19999999999999,4.92483,0.4275
203.779,7.29999999999999,4.92467,0.4275
206.558,7.39999999999999,4.92514,0.427781
209.371,7.499999999999989,4.92514,0.428372
212.182,7.599999999999989,4.92467,0.429081
214.979,7.699999999999989,4.92514,0.429436
217.759,7.799999999999988,4.92467,0.429569
220.539,7.899999999999988,4.92546,0.429554
223.334,7.999999999999988,4.92467,0.429584
226.130,8.099999999999987,4.92467,0.429569
228.925,8.199999999999987,4.92451,0.429657
231.705,8.299999999999986,4.92514,0.429953
234.501,8.399999999999986,4.92435,0.429923
237.297,8.499999999999986,4.92467,0.429849
240.109,8.599999999999985,4.92498,0.429702
