Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92562,0.425313
2.278,0.1,4.9253,0.425298
5.058,0.2,4.92578,0.425284
7.854,0.30000000000000004,4.9253,0.425239
10.634,0.4,4.92483,0.425402
13.414,0.5,4.9253,0.425387
16.227,0.6,4.92498,0.425446
19.039,0.7,4.92562,0.425328
21.819,0.7999999999999999,4.92546,0.425372
24.614,0.8999999999999999,4.92562,0.425387
27.426,0.9999999999999999,4.92562,0.425358
30.221,1.0999999999999999,4.92562,0.425343
33.026,1.2,4.92483,0.425328
35.828,1.3,4.92546,0.425535
38.625,1.4000000000000001,4.92578,0.42555
41.453,1.5000000000000002,4.92562,0.425461
44.264,1.6000000000000003,4.92562,0.425402
47.045,1.7000000000000004,4.92546,0.425298
49.856,1.8000000000000005,4.92498,0.425387
52.651,1.9000000000000006,4.92546,0.425461
55.431,2.0000000000000004,4.92546,0.425491
58.227,2.1000000000000005,4.92562,0.425431
61.023,2.2000000000000006,4.92578,0.42552
63.819,2.3000000000000007,4.92546,0.425417
66.599,2.400000000000001,4.92498,0.425491
69.394,2.500000000000001,4.92514,0.425535
72.207,2.600000000000001,4.92578,0.425505
75.018,2.700000000000001,4.92562,0.425491
77.846,2.800000000000001,4.92514,0.425328
80.658,2.9000000000000012,4.92498,0.42552
83.487,3.0000000000000013,4.92578,0.42555
86.297,3.1000000000000014,4.9253,0.425609
89.095,3.2000000000000015,4.92578,0.425756
91.905,3.3000000000000016,4.92514,0.425579
94.701,3.4000000000000017,4.92514,0.425653
97.513,3.5000000000000018,4.92546,0.42555
100.309,3.600000000000002,4.92546,0.425594
103.106,3.700000000000002,4.92514,0.425461
105.901,3.800000000000002,4.92546,0.425609
108.760,3.900000000000002,4.9253,0.425668
111.588,4.000000000000002,4.92546,0.425623
114.385,4.100000000000001,4.92562,0.425535
117.195,4.200000000000001,4.92514,0.425461
119.992,4.300000000000001,4.92498,0.42555
122.803,4.4,4.92498,0.425683
125.582,4.5,4.92483,0.425623
128.363,4.6,4.92546,0.425697
131.174,4.699999999999999,4.92546,0.425683
133.972,4.799999999999999,4.92626,0.425727
136.782,4.899999999999999,4.92578,0.425594
139.583,4.999999999999998,4.9253,0.425564
142.389,5.099999999999998,4.92578,0.425742
145.169,5.1999999999999975,4.92562,0.425638
147.981,5.299999999999997,4.92498,0.425697
150.792,5.399999999999997,4.92562,0.425697
