Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92578,0.424929
2.293,0.1,4.9253,0.424885
5.073,0.2,4.92578,0.424973
7.853,0.30000000000000004,4.92514,0.424988
10.648,0.4,4.92578,0.425018
13.429,0.5,4.92546,0.424781
16.240,0.6,4.92578,0.425047
19.052,0.7,4.9261,0.42484
21.865,0.7999999999999999,4.92562,0.424752
24.660,0.8999999999999999,4.92546,0.424766
27.472,0.9999999999999999,4.92594,0.424811
30.252,1.0999999999999999,4.92562,0.425062
33.048,1.2,4.92546,0.424988
35.828,1.3,4.92578,0.424959
38.640,1.4000000000000001,4.92642,0.424988
41.435,1.5000000000000002,4.92562,0.424959
44.246,1.6000000000000003,4.92562,0.425077
47.026,1.7000000000000004,4.92483,0.425062
49.805,1.8000000000000005,4.9253,0.425062
52.618,1.9000000000000006,4.9253,0.425121
55.413,2.0000000000000004,4.92546,0.425136
58.194,2.1000000000000005,4.92578,0.425151
60.974,2.2000000000000006,4.9253,0.42521
63.770,2.3000000000000007,4.92642,0.425239
66.581,2.400000000000001,4.9261,0.425195
69.377,2.500000000000001,4.92578,0.42521
72.173,2.600000000000001,4.92546,0.42518
74.953,2.700000000000001,4.9261,0.425136
77.749,2.800000000000001,4.9261,0.425062
80.546,2.9000000000000012,4.92626,0.425018
83.326,3.0000000000000013,4.92626,0.425254
86.105,3.1000000000000014,4.92578,0.425165
88.932,3.2000000000000015,4.92578,0.425092
91.728,3.3000000000000016,4.92562,0.425003
94.525,3.4000000000000017,4.92578,0.425136
97.306,3.5000000000000018,4.92498,0.425151
100.084,3.600000000000002,4.92626,0.42521
102.896,3.700000000000002,4.92594,0.425136
105.692,3.800000000000002,4.92546,0.425136
108.472,3.900000000000002,4.92546,0.425121
111.298,4.000000000000002,4.92562,0.425106
114.080,4.100000000000001,4.92562,0.425003
116.859,4.200000000000001,4.92562,0.425062
119.670,4.300000000000001,4.92594,0.425047
122.483,4.4,4.9253,0.425284
125.294,4.5,4.9253,0.425298
128.074,4.6,4.9253,0.425431
130.886,4.699999999999999,4.92546,0.425358
133.682,4.799999999999999,4.9261,0.425298
136.494,4.899999999999999,4.92578,0.42521
139.289,4.999999999999998,4.9253,0.425047
142.069,5.099999999999998,4.92562,0.425328
144.849,5.1999999999999975,4.92562,0.425225
147.628,5.299999999999997,4.92578,0.425343
150.443,5.399999999999997,4.9261,0.425387
153.240,5.4999999999999964,4.92594,0.425446
156.032,5.599999999999996,4.92562,0.425328
158.829,5.699999999999996,4.92562,0.425697
161.625,5.799999999999995,4.92546,0.425653
164.420,5.899999999999995,4.92562,0.425446
167.216,5.999999999999995,4.92562,0.425284
170.028,6.099999999999994,4.92594,0.425269
172.850,6.199999999999994,4.92626,0.425284
175.651,6.299999999999994,4.92578,0.425239
178.432,6.399999999999993,4.92546,0.425446
181.228,6.499999999999993,4.9261,0.425668
184.039,6.5999999999999925,4.92578,0.425742
186.851,6.699999999999992,4.92578,0.425668
189.663,6.799999999999992,4.92562,0.425756
192.475,6.8999999999999915,4.92546,0.426052
195.271,6.999999999999991,4.92578,0.426481
198.092,7.099999999999991,4.92562,0.426909
200.895,7.19999999999999,4.92578,0.427042
203.706,7.29999999999999,4.92562,0.427323
206.518,7.39999999999999,4.92578,0.427352
209.314,7.499999999999989,4.92578,0.427766
212.126,7.599999999999989,4.92594,0.428461
214.907,7.699999999999989,4.9253,0.428992
217.701,7.799999999999988,4.92562,0.429111
220.481,7.899999999999988,4.92594,0.429037
223.277,7.999999999999988,4.92594,0.429052
226.073,8.099999999999987,4.9261,0.429052
228.869,8.199999999999987,4.92594,0.429199
231.681,8.299999999999986,4.92578,0.429406
234.478,8.399999999999986,4.9261,0.429524
237.288,8.499999999999986,4.92594,0.429554
240.068,8.599999999999985,4.92594,0.429421
242.880,8.699999999999985,4.92546,0.429185
245.692,8.799999999999985,4.92498,0.428682
248.471,8.899999999999984,4.9261,0.428254
