Time [s],Position [mm],Power1 [W],Power2 [W]
0.000,0,4.92132,0.426067
2.281,0.1,4.92132,0.426141
5.093,0.2,4.92132,0.426141
7.905,0.30000000000000004,4.92036,0.426259
10.700,0.4,4.921,0.4262
13.512,0.5,4.921,0.42617
16.324,0.6,4.92036,0.426155
19.104,0.7,4.92148,0.426274
21.901,0.7999999999999999,4.92084,0.426052
24.696,0.8999999999999999,4.92036,0.426067
27.508,0.9999999999999999,4.921,0.425875
30.305,1.0999999999999999,4.92084,0.426008
33.117,1.2,4.92084,0.42617
35.897,1.3,4.92021,0.425993
38.692,1.4000000000000001,4.921,0.42617
41.504,1.5000000000000002,4.92116,0.426215
44.284,1.6000000000000003,4.92116,0.426155
47.080,1.7000000000000004,4.92068,0.426274
49.876,1.8000000000000005,4.921,0.426185
52.658,1.9000000000000006,4.92164,0.42617
55.468,2.0000000000000004,4.92148,0.426259
58.263,2.1000000000000005,4.92036,0.426421
61.060,2.2000000000000006,4.921,0.426229
63.872,2.3000000000000007,4.92116,0.426244
66.667,2.400000000000001,4.92052,0.426348
69.479,2.500000000000001,4.92148,0.426318
72.275,2.600000000000001,4.921,0.426333
75.072,2.700000000000001,4.921,0.426362
77.882,2.800000000000001,4.92148,0.426244
80.713,2.9000000000000012,4.92164,0.426215
83.522,3.0000000000000013,4.921,0.426274
86.321,3.1000000000000014,4.92068,0.426436
89.117,3.2000000000000015,4.92148,0.426392
91.894,3.3000000000000016,4.92084,0.426333
94.674,3.4000000000000017,4.921,0.426495
97.471,3.5000000000000018,4.92068,0.426584
100.267,3.600000000000002,4.92021,0.426348
103.078,3.700000000000002,4.92068,0.426481
105.874,3.800000000000002,4.92148,0.426451
108.670,3.900000000000002,4.92084,0.426407
111.468,4.000000000000002,4.92116,0.42654
114.278,4.100000000000001,4.92084,0.426333
117.057,4.200000000000001,4.92116,0.426392
119.837,4.300000000000001,4.921,0.426436
122.618,4.4,4.92116,0.426421
125.413,4.5,4.92132,0.42654
128.234,4.6,4.92116,0.426673
131.036,4.699999999999999,4.92084,0.426451
133.833,4.799999999999999,4.92148,0.426407
136.629,4.899999999999999,4.92132,0.426407
139.440,4.999999999999998,4.92036,0.426259
142.238,5.099999999999998,4.92084,0.426318
145.017,5.1999999999999975,4.92036,0.426333
147.796,5.299999999999997,4.921,0.426466
150.592,5.399999999999997,4.921,0.426451
153.405,5.4999999999999964,4.92052,0.426318
156.185,5.599999999999996,4.92116,0.426584
158.964,5.699999999999996,4.92084,0.426894
161.777,5.799999999999995,4.92068,0.426687
164.572,5.899999999999995,4.921,0.426525
167.384,5.999999999999995,4.92132,0.426643
170.180,6.099999999999994,4.92005,0.426613
172.960,6.199999999999994,4.921,0.426495
175.772,6.299999999999994,4.921,0.426495
178.567,6.399999999999993,4.92068,0.426333
181.379,6.499999999999993,4.92132,0.426643
184.175,6.5999999999999925,4.92021,0.426865
186.972,6.699999999999992,4.921,0.42685
189.783,6.799999999999992,4.92084,0.426968
192.564,6.8999999999999915,4.921,0.427352
195.343,6.999999999999991,4.92116,0.427441
198.140,7.099999999999991,4.921,0.428062
200.951,7.19999999999999,4.92084,0.428328
203.763,7.29999999999999,4.92148,0.428283
206.559,7.39999999999999,4.92084,0.428638
209.339,7.499999999999989,4.921,0.428933
212.118,7.599999999999989,4.92148,0.429731
214.931,7.699999999999989,4.92084,0.430204
217.727,7.799999999999988,4.92021,0.430337
220.523,7.899999999999988,4.92116,0.43016
223.318,7.999999999999988,4.92021,0.430086
226.114,8.099999999999987,4.92036,0.430145
228.895,8.199999999999987,4.921,0.430352
231.690,8.299999999999986,4.92084,0.430367
234.487,8.399999999999986,4.92021,0.430426
237.284,8.499999999999986,4.92132,0.430559
240.078,8.599999999999985,4.92084,0.430441
242.891,8.699999999999985,4.92132,0.430175
245.750,8.799999999999985,4.92116,0.429982
248.529,8.899999999999984,4.921,0.429598
251.341,8.999999999999984,4.92084,0.429303
254.122,9.099999999999984,4.92132,0.4288
256.923,9.199999999999983,4.92084,0.42849
259.713,9.299999999999983,4.92116,0.428328
262.510,9.399999999999983,4.92148,0.428106
265.321,9.499999999999982,4.92068,0.427869
268.101,9.599999999999982,4.921,0.42753
270.897,9.699999999999982,4.92084,0.427367
273.678,9.799999999999981,4.92052,0.42716
276.473,9.89999999999998,4.92164,0.427116
279.284,9.99999999999998,4.92084,0.426998
282.096,10.09999999999998,4.92084,0.426791
284.876,10.19999999999998,4.92116,0.42685
287.671,10.29999999999998,4.92084,0.426924
290.563,10.399999999999979,4.92052,0.426776
293.375,10.499999999999979,4.92068,0.426879
296.172,10.599999999999978,4.92052,0.426599
298.983,10.699999999999978,4.921,0.426628
301.762,10.799999999999978,4.92084,0.426643
304.575,10.899999999999977,4.92116,0.426481
307.388,10.999999999999977,4.921,0.426451
310.183,11.099999999999977,4.92148,0.426451
312.978,11.199999999999976,4.92052,0.426392
315.791,11.299999999999976,4.92084,0.426407
318.586,11.399999999999975,4.921,0.426481
321.366,11.499999999999975,4.92164,0.426451
324.161,11.599999999999975,4.92052,0.426599
326.941,11.699999999999974,4.921,0.426451
329.722,11.799999999999974,4.921,0.426436
332.533,11.899999999999974,4.921,0.426613
335.344,11.999999999999973,4.92068,0.426377
338.141,12.099999999999973,4.92132,0.426259
340.921,12.199999999999973,4.92068,0.426274
