Time [s],Position [mm],Power [W]
0.003,10,0.395615
2.059,10.5,0.395265
4.650,11.0,0.395551
7.225,11.5,0.396012
9.785,12.0,0.395773
12.344,12.5,0.396218
14.906,13.0,0.396234
17.480,13.5,0.39625
20.054,14.0,0.396075
22.612,14.5,0.39617
25.172,15.0,0.396329
27.731,15.5,0.396615
30.290,16.0,0.396742
32.855,16.5,0.396837
35.424,17.0,0.396821
38.014,17.5,0.396456
40.575,18.0,0.396853
43.136,18.5,0.397154
45.692,19.0,0.397281
48.250,19.5,0.397678
50.811,20.0,0.397535
53.373,20.5,0.398091
55.953,21.0,0.398202
58.526,21.5,0.398948
61.097,22.0,0.400202
63.655,22.5,0.40525
66.246,23.0,0.411155
68.805,23.5,0.416822
71.364,24.0,0.416092
73.924,24.5,0.410933
76.483,25.0,0.405663
79.048,25.5,0.402726
81.618,26.0,0.400837
84.177,26.5,0.399996
86.735,27.0,0.398599
89.314,27.5,0.398043
91.918,28.0,0.397742
94.481,28.5,0.3969
97.052,29.0,0.396932
99.628,29.5,0.396869
102.202,30.0,0.396599
104.762,30.5,0.396742
107.345,31.0,0.396345
109.912,31.5,0.396154
112.470,32.0,0.396186
115.046,32.5,0.395996
117.607,33.0,0.396266
120.182,33.5,0.395964
122.755,34.0,0.396107
125.377,34.5,0.395392
127.938,35.0,0.395186
130.496,35.5,0.39517
133.056,36.0,0.394916
135.614,36.5,0.394916
138.174,37.0,0.395123
140.734,37.5,0.395043
143.293,38.0,0.395059
145.854,38.5,0.395281
148.412,39.0,0.395107
150.973,39.5,0.395059
153.545,40.0,0.394916
156.123,40.5,0.39471
158.680,41.0,0.394567
161.240,41.5,0.394519
163.834,42.0,0.394361
166.389,42.5,0.394551
168.956,43.0,0.394456
171.538,43.5,0.394631
174.116,44.0,0.394631
176.707,44.5,0.394551
179.273,45.0,0.394884
181.866,45.5,0.3949
184.432,46.0,0.394884
186.992,46.5,0.395059
189.567,47.0,0.394631
192.142,47.5,0.3949
194.699,48.0,0.395011
197.274,48.5,0.395107
199.865,49.0,0.395091
202.443,49.5,0.394837
204.999,50.0,0.395139
207.560,50.5,0.395202
210.135,51.0,0.394932
212.694,51.5,0.39525
215.256,52.0,0.395392
217.866,52.5,0.395313
220.435,53.0,0.395218
222.996,53.5,0.39544
225.554,54.0,0.395313
228.117,54.5,0.394996
230.703,55.0,0.395424
233.264,55.5,0.39544
235.821,56.0,0.395265
238.381,56.5,0.395329
240.945,57.0,0.39517
243.516,57.5,0.395091
246.079,58.0,0.395472
248.650,58.5,0.39517
251.231,59.0,0.395281
253.800,59.5,0.395297
256.374,60.0,0.395202
