Time [s],Position [mm],Power [W]
0.003,0,0.458058
2.101,0.5,0.460843
4.834,1.0,0.46762
7.390,1.5,0.459149
9.977,2.0,0.459647
12.613,2.5,0.461441
15.273,3.0,0.466424
17.918,3.5,0.459348
20.852,4.0,0.46473
23.525,4.5,0.468218
26.098,5.0,0.465726
28.654,5.5,0.462437
31.226,6.0,0.462238
33.991,6.5,0.494926
36.547,6.6,0.503098
39.142,6.699999999999999,0.524326
41.690,6.799999999999999,0.542464
44.247,6.899999999999999,0.540171
46.820,6.999999999999998,0.535388
49.391,7.099999999999998,0.528511
51.948,7.1999999999999975,0.538876
55.047,7.299999999999997,0.570966
57.606,7.399999999999997,0.57286
60.270,7.4999999999999964,0.549041
62.902,7.599999999999996,0.536085
65.528,7.699999999999996,0.521137
68.228,7.799999999999995,0.523329
70.784,7.899999999999995,0.52901
73.340,7.999999999999995,0.529707
76.022,8.099999999999994,0.550935
78.677,8.199999999999994,0.564189
81.234,8.299999999999994,0.560701
83.854,8.399999999999993,0.548642
86.458,8.499999999999993,0.54356
89.014,8.599999999999993,0.546051
91.588,8.699999999999992,0.573756
94.237,8.799999999999992,0.57864
96.809,8.899999999999991,0.549739
99.462,8.999999999999991,0.521934
102.066,9.09999999999999,0.509476
104.639,9.19999999999999,0.495923
107.195,9.29999999999999,0.484163
109.966,9.39999999999999,0.475194
113.046,9.49999999999999,0.471606
115.598,9.599999999999989,0.469314
118.156,9.699999999999989,0.468018
120.743,9.799999999999988,0.462936
123.360,9.899999999999988,0.469115
126.050,9.999999999999988,0.466224
128.604,10.099999999999987,0.466822
131.255,10.599999999999987,0.469613
133.812,11.099999999999987,0.466922
136.472,11.599999999999987,0.467819
139.052,12.099999999999987,0.467919
141.799,12.599999999999987,0.464829
144.462,13.099999999999987,0.46742
147.056,13.599999999999987,0.466822
149.738,14.099999999999987,0.462537
152.443,14.599999999999987,0.466922
155.149,15.099999999999987,0.469812
157.857,15.599999999999987,0.469115
160.605,16.099999999999987,0.466922
163.161,16.599999999999987,0.469314
165.909,17.099999999999987,0.468816
168.666,17.599999999999987,0.470908
171.360,18.099999999999987,0.466125
174.002,18.599999999999987,0.468118
176.943,19.099999999999987,0.469414
179.563,19.599999999999987,0.463534
182.261,20.099999999999987,0.472005
184.906,20.599999999999987,0.466623
187.573,21.099999999999987,0.469214
190.209,21.599999999999987,0.469613
192.894,22.099999999999987,0.466623
195.450,22.599999999999987,0.47051
198.038,23.099999999999987,0.466224
200.773,23.599999999999987,0.469912
203.423,24.099999999999987,0.467719
206.097,24.599999999999987,0.471307
