Time [s],Position [mm],Power [W]
0.002,0,0.405059
2.070,0.5,0.404758
4.642,1.0,0.40479
7.272,1.5,0.404726
9.837,2.0,0.404885
12.425,2.5,0.404933
15.048,3.0,0.404901
17.616,3.5,0.404933
20.172,4.0,0.404837
22.744,4.5,0.404964
25.333,5.0,0.404869
27.906,5.5,0.40471
30.478,6.0,0.404726
33.082,6.5,0.405123
35.654,7.0,0.405139
38.244,7.5,0.405123
40.814,8.0,0.404694
43.387,8.5,0.404583
45.960,9.0,0.404885
48.532,9.5,0.404726
51.105,10.0,0.404996
53.676,10.5,0.40479
56.264,11.0,0.404869
58.837,11.5,0.40498
61.426,12.0,0.404917
63.998,12.5,0.404837
66.570,13.0,0.404933
69.158,13.5,0.404917
71.730,14.0,0.404821
74.304,14.5,0.40498
76.876,15.0,0.405044
79.448,15.5,0.405059
82.021,16.0,0.405091
84.608,16.5,0.405059
87.180,17.0,0.405472
89.752,17.5,0.405361
92.309,18.0,0.405948
94.898,18.5,0.40625
97.485,19.0,0.406361
100.057,19.5,0.406472
102.646,20.0,0.406425
105.218,20.5,0.406837
107.810,21.0,0.407552
110.378,21.5,0.408568
112.966,22.0,0.409155
115.523,22.5,0.409361
118.098,23.0,0.409203
120.679,23.5,0.40852
123.240,24.0,0.407885
125.813,24.5,0.407504
128.416,25.0,0.40706
130.989,25.5,0.406488
133.578,26.0,0.406171
136.182,26.5,0.406123
138.771,27.0,0.405663
141.343,27.5,0.405552
143.915,28.0,0.405329
146.502,28.5,0.405171
149.092,29.0,0.405393
151.701,29.5,0.405282
154.268,30.0,0.40525
156.826,30.5,0.405218
159.397,31.0,0.404933
161.983,31.5,0.405059
164.557,32.0,0.404329
167.129,32.5,0.404853
169.703,33.0,0.404393
172.283,33.5,0.404504
174.845,34.0,0.404456
177.403,34.5,0.404567
179.976,35.0,0.404456
182.563,35.5,0.404647
185.136,36.0,0.404583
188.107,36.5,0.404678
190.696,37.0,0.404806
193.269,37.5,0.404504
195.857,38.0,0.404933
198.429,38.5,0.404885
201.023,39.0,0.404694
203.591,39.5,0.404742
206.179,40.0,0.404536
