Time [s],Position [mm],Power [W]
0.003,0,0.450034
2.063,0.5,0.450196
4.620,1.0,0.450196
7.194,1.5,0.450418
9.764,2.0,0.450359
12.369,2.5,0.450315
14.958,3.0,0.450462
17.531,3.5,0.450477
20.118,4.0,0.450388
22.738,4.5,0.450433
25.326,5.0,0.450714
27.913,5.5,0.451024
30.485,6.0,0.451231
33.046,6.5,0.451556
35.615,7.0,0.452649
38.202,7.5,0.453506
40.775,8.0,0.454555
43.363,8.5,0.454541
45.935,9.0,0.453565
48.523,9.5,0.452147
51.096,10.0,0.451571
53.666,10.5,0.451009
56.266,11.0,0.450787
58.845,11.5,0.450935
61.417,12.0,0.45061
64.005,12.5,0.450728
66.577,13.0,0.450521
69.164,13.5,0.45061
71.721,14.0,0.450462
74.295,14.5,0.450699
76.866,15.0,0.450551
79.454,15.5,0.450536
82.026,16.0,0.450802
84.618,16.5,0.450536
87.187,17.0,0.450714
89.758,17.5,0.450595
92.330,18.0,0.450758
94.904,18.5,0.450773
97.474,19.0,0.450846
100.047,19.5,0.450684
102.638,20.0,0.450699
105.209,20.5,0.450861
107.781,21.0,0.450846
110.353,21.5,0.450714
112.924,22.0,0.45092
115.513,22.5,0.451009
118.100,23.0,0.450521
120.673,23.5,0.450743
123.246,24.0,0.450861
125.822,24.5,0.450787
128.389,25.0,0.45092
